# file: s2.21600-43199.May.30.22.19.27.prettyPlan.csv May.30.22.19.27
# Spacecraft with id sat2
# Epoch [JDUT1] is 2458852.8125
# Step size [s] is 1.0
TP,mode,L-band,P-band,L-band GPs,P-band GPs,reward
3221,idle,,,,,
3222,idle,,,,,
3223,idle,,,,,
3224,idle,,,,,
3225,idle,,,,,
3226,idle,,,,,
3227,idle,,,,,
3228,idle,,,,,
3229,idle,,,,,
3230,idle,,,,,
3231,idle,,,,,
3232,idle,,,,,
3233,idle,,,,,
3234,idle,,,,,
3235,idle,,,,,
3236,idle,,,,,
3237,idle,,,,,
3238,idle,,,,,
3239,idle,,,,,
3240,idle,,,,,
3241,idle,,,,,
3242,idle,,,,,
3243,idle,,,,,
3244,idle,,,,,
3245,idle,,,,,
3246,idle,,,,,
3247,idle,,,,,
3248,idle,,,,,
3249,idle,,,,,
3250,idle,,,,,
3251,idle,,,,,
3252,idle,,,,,
3253,idle,,,,,
3254,idle,,,,,
3255,idle,,,,,
3256,idle,,,,,
3257,idle,,,,,
3258,idle,,,,,
3259,idle,,,,,
3260,idle,,,,,
3261,idle,,,,,
3262,idle,,,,,
3263,idle,,,,,
3264,idle,,,,,
3265,idle,,,,,
3266,idle,,,,,
3267,idle,,,,,
3268,idle,,,,,
3269,idle,,,,,
3270,idle,,,,,
3271,idle,,,,,
3272,idle,,,,,
3273,idle,,,,,
3274,idle,,,,,
3275,idle,,,,,
3276,idle,,,,,
3277,idle,,,,,
3278,idle,,,,,
3279,idle,,,,,
3280,idle,,,,,
3281,idle,,,,,
3282,idle,,,,,
3283,idle,,,,,
3284,idle,,,,,
3285,idle,,,,,
3286,idle,,,,,
3287,idle,,,,,
3288,idle,,,,,
3289,idle,,,,,
3290,idle,,,,,
3291,idle,,,,,
3292,idle,,,,,
3293,idle,,,,,
3294,idle,,,,,
3295,idle,,,,,
3296,idle,,,,,
3297,idle,,,,,
3298,idle,,,,,
3299,idle,,,,,
3300,idle,,,,,
3301,idle,,,,,
3302,idle,,,,,
3303,idle,,,,,
3304,idle,,,,,
3305,idle,,,,,
3306,idle,,,,,
3307,idle,,,,,
3308,idle,,,,,
3309,idle,,,,,
3310,idle,,,,,
3311,idle,,,,,
3312,idle,,,,,
3313,idle,,,,,
3314,idle,,,,,
3315,idle,,,,,
3316,idle,,,,,
3317,idle,,,,,
3318,idle,,,,,
3319,idle,,,,,
3320,idle,,,,,
3321,idle,,,,,
3322,idle,,,,,
3323,idle,,,,,
3324,idle,,,,,
3325,idle,,,,,
3326,idle,,,,,
3327,idle,,,,,
3328,idle,,,,,
3329,idle,,,,,
3330,idle,,,,,
3331,idle,,,,,
3332,idle,,,,,
3333,idle,,,,,
3334,idle,,,,,
3335,idle,,,,,
3336,idle,,,,,
3337,idle,,,,,
3338,idle,,,,,
3339,idle,,,,,
3340,idle,,,,,
3341,idle,,,,,
3342,idle,,,,,
3343,idle,,,,,
3344,idle,,,,,
3345,idle,,,,,
3346,idle,,,,,
3347,idle,,,,,
3348,idle,,,,,
3349,idle,,,,,
3350,idle,,,,,
3351,idle,,,,,
3352,idle,,,,,
3353,idle,,,,,
3354,idle,,,,,
3355,idle,,,,,
3356,idle,,,,,
3357,idle,,,,,
3358,idle,,,,,
3359,idle,,,,,
3360,idle,,,,,
3361,idle,,,,,
3362,idle,,,,,
3363,idle,,,,,
3364,idle,,,,,
3365,idle,,,,,
3366,idle,,,,,
3367,idle,,,,,
3368,idle,,,,,
3369,idle,,,,,
3370,idle,,,,,
3371,idle,,,,,
3372,idle,,,,,
3373,idle,,,,,
3374,idle,,,,,
3375,idle,,,,,
3376,idle,,,,,
3377,idle,,,,,
3378,idle,,,,,
3379,idle,,,,,
3380,idle,,,,,
3381,idle,,,,,
3382,idle,,,,,
3383,idle,,,,,
3384,idle,,,,,
3385,idle,,,,,
3386,idle,,,,,
3387,idle,,,,,
3388,idle,,,,,
3389,idle,,,,,
3390,idle,,,,,
3391,idle,,,,,
3392,idle,,,,,
3393,idle,,,,,
3394,idle,,,,,
3395,idle,,,,,
3396,idle,,,,,
3397,idle,,,,,
3398,idle,,,,,
3399,idle,,,,,
3400,idle,,,,,
3401,idle,,,,,
3402,idle,,,,,
3403,idle,,,,,
3404,idle,,,,,
3405,idle,,,,,
3406,idle,,,,,
3407,idle,,,,,
3408,idle,,,,,
3409,idle,,,,,
3410,idle,,,,,
3411,idle,,,,,
3412,idle,,,,,
3413,idle,,,,,
3414,idle,,,,,
3415,idle,,,,,
3416,idle,,,,,
3417,idle,,,,,
3418,idle,,,,,
3419,idle,,,,,
3420,idle,,,,,
3421,idle,,,,,
3422,idle,,,,,
3423,idle,,,,,
3424,idle,,,,,
3425,idle,,,,,
3426,idle,,,,,
3427,idle,,,,,
3428,idle,,,,,
3429,idle,,,,,
3430,idle,,,,,
3431,idle,,,,,
3432,idle,,,,,
3433,idle,,,,,
3434,idle,,,,,
3435,idle,,,,,
3436,idle,,,,,
3437,idle,,,,,
3438,idle,,,,,
3439,idle,,,,,
3440,idle,,,,,
3441,idle,,,,,
3442,idle,,,,,
3443,idle,,,,,
3444,idle,,,,,
3445,idle,,,,,
3446,idle,,,,,
3447,idle,,,,,
3448,idle,,,,,
3449,idle,,,,,
3450,idle,,,,,
3451,idle,,,,,
3452,idle,,,,,
3453,idle,,,,,
3454,idle,,,,,
3455,idle,,,,,
3456,idle,,,,,
3457,idle,,,,,
3458,idle,,,,,
3459,idle,,,,,
3460,idle,,,,,
3461,idle,,,,,
3462,idle,,,,,
3463,idle,,,,,
3464,idle,,,,,
3465,idle,,,,,
3466,idle,,,,,
3467,idle,,,,,
3468,idle,,,,,
3469,idle,,,,,
3470,idle,,,,,
3471,idle,,,,,
3472,idle,,,,,
3473,idle,,,,,
3474,idle,,,,,
3475,idle,,,,,
3476,idle,,,,,
3477,idle,,,,,
3478,idle,,,,,
3479,idle,,,,,
3480,idle,,,,,
3481,idle,,,,,
3482,idle,,,,,
3483,idle,,,,,
3484,idle,,,,,
3485,idle,,,,,
3486,idle,,,,,
3487,idle,,,,,
3488,idle,,,,,
3489,idle,,,,,
3490,idle,,,,,
3491,idle,,,,,
3492,idle,,,,,
3493,idle,,,,,
3494,idle,,,,,
3495,idle,,,,,
3496,idle,,,,,
3497,idle,,,,,
3498,idle,,,,,
3499,idle,,,,,
3500,idle,,,,,
3501,idle,,,,,
3502,idle,,,,,
3503,idle,,,,,
3504,idle,,,,,
3505,idle,,,,,
3506,idle,,,,,
3507,idle,,,,,
3508,idle,,,,,
3509,idle,,,,,
3510,idle,,,,,
3511,idle,,,,,
3512,idle,,,,,
3513,idle,,,,,
3514,idle,,,,,
3515,idle,,,,,
3516,idle,,,,,
3517,idle,,,,,
3518,idle,,,,,
3519,idle,,,,,
3520,idle,,,,,
3521,idle,,,,,
3522,idle,,,,,
3523,idle,,,,,
3524,idle,,,,,
3525,idle,,,,,
3526,idle,,,,,
3527,idle,,,,,
3528,idle,,,,,
3529,idle,,,,,
3530,idle,,,,,
3531,idle,,,,,
3532,idle,,,,,
3533,idle,,,,,
3534,idle,,,,,
3535,idle,,,,,
3536,idle,,,,,
3537,idle,,,,,
3538,idle,,,,,
3539,idle,,,,,
3540,idle,,,,,
3541,idle,,,,,
3542,idle,,,,,
3543,idle,,,,,
3544,idle,,,,,
3545,idle,,,,,
3546,idle,,,,,
3547,idle,,,,,
3548,idle,,,,,
3549,idle,,,,,
3550,idle,,,,,
3551,idle,,,,,
3552,idle,,,,,
3553,idle,,,,,
3554,idle,,,,,
3555,idle,,,,,
3556,idle,,,,,
3557,idle,,,,,
3558,idle,,,,,
3559,idle,,,,,
3560,idle,,,,,
3561,idle,,,,,
3562,idle,,,,,
3563,idle,,,,,
3564,idle,,,,,
3565,idle,,,,,
3566,idle,,,,,
3567,idle,,,,,
3568,idle,,,,,
3569,idle,,,,,
3570,idle,,,,,
3571,idle,,,,,
3572,idle,,,,,
3573,idle,,,,,
3574,idle,,,,,
3575,idle,,,,,
3576,idle,,,,,
3577,idle,,,,,
3578,idle,,,,,
3579,idle,,,,,
3580,idle,,,,,
3581,idle,,,,,
3582,idle,,,,,
3583,idle,,,,,
3584,idle,,,,,
3585,idle,,,,,
3586,idle,,,,,
3587,idle,,,,,
3588,idle,,,,,
3589,idle,,,,,
3590,idle,,,,,
3591,idle,,,,,
3592,idle,,,,,
3593,idle,,,,,
3594,idle,,,,,
3595,idle,,,,,
3596,idle,,,,,
3597,idle,,,,,
3598,idle,,,,,
3599,idle,,,,,
3600,idle,,,,,
3601,idle,,,,,
3602,idle,,,,,
3603,idle,,,,,
3604,idle,,,,,
3605,idle,,,,,
3606,idle,,,,,
3607,idle,,,,,
3608,idle,,,,,
3609,idle,,,,,
3610,idle,,,,,
3611,idle,,,,,
3612,idle,,,,,
3613,idle,,,,,
3614,idle,,,,,
3615,idle,,,,,
3616,idle,,,,,
3617,idle,,,,,
3618,idle,,,,,
3619,idle,,,,,
3620,idle,,,,,
3621,idle,,,,,
3622,idle,,,,,
3623,idle,,,,,
3624,idle,,,,,
3625,idle,,,,,
3626,idle,,,,,
3627,idle,,,,,
3628,idle,,,,,
3629,idle,,,,,
3630,idle,,,,,
3631,idle,,,,,
3632,idle,,,,,
3633,idle,,,,,
3634,idle,,,,,
3635,idle,,,,,
3636,idle,,,,,
3637,idle,,,,,
3638,idle,,,,,
3639,idle,,,,,
3640,idle,,,,,
3641,idle,,,,,
3642,idle,,,,,
3643,idle,,,,,
3644,idle,,,,,
3645,idle,,,,,
3646,idle,,,,,
3647,idle,,,,,
3648,idle,,,,,
3649,idle,,,,,
3650,idle,,,,,
3651,idle,,,,,
3652,idle,,,,,
3653,idle,,,,,
3654,idle,,,,,
3655,idle,,,,,
3656,idle,,,,,
3657,idle,,,,,
3658,idle,,,,,
3659,idle,,,,,
3660,idle,,,,,
3661,idle,,,,,
3662,idle,,,,,
3663,idle,,,,,
3664,idle,,,,,
3665,idle,,,,,
3666,idle,,,,,
3667,idle,,,,,
3668,idle,,,,,
3669,idle,,,,,
3670,idle,,,,,
3671,idle,,,,,
3672,idle,,,,,
3673,idle,,,,,
3674,idle,,,,,
3675,idle,,,,,
3676,idle,,,,,
3677,idle,,,,,
3678,idle,,,,,
3679,idle,,,,,
3680,idle,,,,,
3681,idle,,,,,
3682,idle,,,,,
3683,idle,,,,,
3684,idle,,,,,
3685,idle,,,,,
3686,idle,,,,,
3687,idle,,,,,
3688,idle,,,,,
3689,idle,,,,,
3690,idle,,,,,
3691,idle,,,,,
3692,idle,,,,,
3693,idle,,,,,
3694,idle,,,,,
3695,idle,,,,,
3696,idle,,,,,
3697,idle,,,,,
3698,idle,,,,,
3699,idle,,,,,
3700,idle,,,,,
3701,idle,,,,,
3702,idle,,,,,
3703,idle,,,,,
3704,idle,,,,,
3705,idle,,,,,
3706,idle,,,,,
3707,idle,,,,,
3708,idle,,,,,
3709,idle,,,,,
3710,idle,,,,,
3711,idle,,,,,
3712,idle,,,,,
3713,idle,,,,,
3714,idle,,,,,
3715,idle,,,,,
3716,idle,,,,,
3717,idle,,,,,
3718,idle,,,,,
3719,idle,,,,,
3720,idle,,,,,
3721,idle,,,,,
3722,idle,,,,,
3723,idle,,,,,
3724,idle,,,,,
3725,idle,,,,,
3726,idle,,,,,
3727,idle,,,,,
3728,idle,,,,,
3729,idle,,,,,
3730,idle,,,,,
3731,idle,,,,,
3732,idle,,,,,
3733,idle,,,,,
3734,idle,,,,,
3735,idle,,,,,
3736,idle,,,,,
3737,idle,,,,,
3738,idle,,,,,
3739,idle,,,,,
3740,idle,,,,,
3741,idle,,,,,
3742,idle,,,,,
3743,idle,,,,,
3744,idle,,,,,
3745,idle,,,,,
3746,idle,,,,,
3747,idle,,,,,
3748,idle,,,,,
3749,idle,,,,,
3750,idle,,,,,
3751,idle,,,,,
3752,idle,,,,,
3753,idle,,,,,
3754,idle,,,,,
3755,idle,,,,,
3756,idle,,,,,
3757,idle,,,,,
3758,idle,,,,,
3759,idle,,,,,
3760,idle,,,,,
3761,idle,,,,,
3762,idle,,,,,
3763,idle,,,,,
3764,idle,,,,,
3765,idle,,,,,
3766,idle,,,,,
3767,idle,,,,,
3768,idle,,,,,
3769,idle,,,,,
3770,idle,,,,,
3771,idle,,,,,
3772,idle,,,,,
3773,idle,,,,,
3774,idle,,,,,
3775,idle,,,,,
3776,idle,,,,,
3777,idle,,,,,
3778,idle,,,,,
3779,idle,,,,,
3780,idle,,,,,
3781,idle,,,,,
3782,idle,,,,,
3783,idle,,,,,
3784,idle,,,,,
3785,idle,,,,,
3786,idle,,,,,
3787,idle,,,,,
3788,idle,,,,,
3789,idle,,,,,
3790,idle,,,,,
3791,idle,,,,,
3792,idle,,,,,
3793,idle,,,,,
3794,idle,,,,,
3795,idle,,,,,
3796,idle,,,,,
3797,idle,,,,,
3798,idle,,,,,
3799,idle,,,,,
3800,idle,,,,,
3801,idle,,,,,
3802,idle,,,,,
3803,idle,,,,,
3804,idle,,,,,
3805,idle,,,,,
3806,idle,,,,,
3807,idle,,,,,
3808,idle,,,,,
3809,idle,,,,,
3810,idle,,,,,
3811,idle,,,,,
3812,idle,,,,,
3813,idle,,,,,
3814,idle,,,,,
3815,idle,,,,,
3816,idle,,,,,
3817,idle,,,,,
3818,idle,,,,,
3819,idle,,,,,
3820,idle,,,,,
3821,idle,,,,,
3822,idle,,,,,
3823,idle,,,,,
3824,idle,,,,,
3825,idle,,,,,
3826,idle,,,,,
3827,idle,,,,,
3828,idle,,,,,
3829,idle,,,,,
3830,idle,,,,,
3831,idle,,,,,
3832,idle,,,,,
3833,idle,,,,,
3834,idle,,,,,
3835,idle,,,,,
3836,idle,,,,,
3837,idle,,,,,
3838,idle,,,,,
3839,idle,,,,,
3840,idle,,,,,
3841,idle,,,,,
3842,idle,,,,,
3843,idle,,,,,
3844,idle,,,,,
3845,idle,,,,,
3846,idle,,,,,
3847,idle,,,,,
3848,idle,,,,,
3849,idle,,,,,
3850,idle,,,,,
3851,idle,,,,,
3852,idle,,,,,
3853,idle,,,,,
3854,idle,,,,,
3855,idle,,,,,
3856,idle,,,,,
3857,idle,,,,,
3858,idle,,,,,
3859,idle,,,,,
3860,idle,,,,,
3861,idle,,,,,
3862,idle,,,,,
3863,idle,,,,,
3864,idle,,,,,
3865,idle,,,,,
3866,idle,,,,,
3867,idle,,,,,
3868,idle,,,,,
3869,idle,,,,,
3870,idle,,,,,
3871,idle,,,,,
3872,idle,,,,,
3873,idle,,,,,
3874,idle,,,,,
3875,idle,,,,,
3876,idle,,,,,
3877,idle,,,,,
3878,idle,,,,,
3879,idle,,,,,
3880,idle,,,,,
3881,idle,,,,,
3882,idle,,,,,
3883,idle,,,,,
3884,idle,,,,,
3885,idle,,,,,
3886,idle,,,,,
3887,idle,,,,,
3888,idle,,,,,
3889,idle,,,,,
3890,idle,,,,,
3891,idle,,,,,
3892,idle,,,,,
3893,idle,,,,,
3894,idle,,,,,
3895,idle,,,,,
3896,idle,,,,,
3897,idle,,,,,
3898,idle,,,,,
3899,idle,,,,,
3900,idle,,,,,
3901,idle,,,,,
3902,idle,,,,,
3903,idle,,,,,
3904,idle,,,,,
3905,idle,,,,,
3906,idle,,,,,
3907,idle,,,,,
3908,idle,,,,,
3909,idle,,,,,
3910,idle,,,,,
3911,idle,,,,,
3912,idle,,,,,
3913,idle,,,,,
3914,idle,,,,,
3915,idle,,,,,
3916,idle,,,,,
3917,idle,,,,,
3918,idle,,,,,
3919,idle,,,,,
3920,idle,,,,,
3921,idle,,,,,
3922,idle,,,,,
3923,idle,,,,,
3924,idle,,,,,
3925,idle,,,,,
3926,idle,,,,,
3927,idle,,,,,
3928,idle,,,,,
3929,idle,,,,,
3930,idle,,,,,
3931,idle,,,,,
3932,idle,,,,,
3933,idle,,,,,
3934,idle,,,,,
3935,idle,,,,,
3936,idle,,,,,
3937,idle,,,,,
3938,idle,,,,,
3939,idle,,,,,
3940,idle,,,,,
3941,idle,,,,,
3942,idle,,,,,
3943,idle,,,,,
3944,idle,,,,,
3945,idle,,,,,
3946,idle,,,,,
3947,idle,,,,,
3948,idle,,,,,
3949,idle,,,,,
3950,idle,,,,,
3951,idle,,,,,
3952,idle,,,,,
3953,idle,,,,,
3954,idle,,,,,
3955,idle,,,,,
3956,idle,,,,,
3957,idle,,,,,
3958,idle,,,,,
3959,idle,,,,,
3960,idle,,,,,
3961,idle,,,,,
3962,idle,,,,,
3963,idle,,,,,
3964,idle,,,,,
3965,idle,,,,,
3966,idle,,,,,
3967,idle,,,,,
3968,idle,,,,,
3969,idle,,,,,
3970,idle,,,,,
3971,idle,,,,,
3972,idle,,,,,
3973,idle,,,,,
3974,idle,,,,,
3975,idle,,,,,
3976,idle,,,,,
3977,idle,,,,,
3978,idle,,,,,
3979,idle,,,,,
3980,idle,,,,,
3981,idle,,,,,
3982,idle,,,,,
3983,idle,,,,,
3984,idle,,,,,
3985,idle,,,,,
3986,idle,,,,,
3987,idle,,,,,
3988,idle,,,,,
3989,idle,,,,,
3990,idle,,,,,
3991,idle,,,,,
3992,idle,,,,,
3993,idle,,,,,
3994,idle,,,,,
3995,idle,,,,,
3996,idle,,,,,
3997,idle,,,,,
3998,idle,,,,,
3999,idle,,,,,
4000,idle,,,,,
4001,idle,,,,,
4002,idle,,,,,
4003,idle,,,,,
4004,idle,,,,,
4005,idle,,,,,
4006,idle,,,,,
4007,idle,,,,,
4008,idle,,,,,
4009,idle,,,,,
4010,idle,,,,,
4011,idle,,,,,
4012,idle,,,,,
4013,idle,,,,,
4014,idle,,,,,
4015,idle,,,,,
4016,idle,,,,,
4017,idle,,,,,
4018,idle,,,,,
4019,idle,,,,,
4020,idle,,,,,
4021,idle,,,,,
4022,idle,,,,,
4023,idle,,,,,
4024,idle,,,,,
4025,idle,,,,,
4026,idle,,,,,
4027,idle,,,,,
4028,idle,,,,,
4029,idle,,,,,
4030,idle,,,,,
4031,idle,,,,,
4032,idle,,,,,
4033,idle,,,,,
4034,idle,,,,,
4035,idle,,,,,
4036,idle,,,,,
4037,idle,,,,,
4038,idle,,,,,
4039,idle,,,,,
4040,idle,,,,,
4041,idle,,,,,
4042,idle,,,,,
4043,idle,,,,,
4044,idle,,,,,
4045,idle,,,,,
4046,idle,,,,,
4047,idle,,,,,
4048,idle,,,,,
4049,idle,,,,,
4050,idle,,,,,
4051,idle,,,,,
4052,idle,,,,,
4053,idle,,,,,
4054,idle,,,,,
4055,idle,,,,,
4056,idle,,,,,
4057,idle,,,,,
4058,idle,,,,,
4059,idle,,,,,
4060,idle,,,,,
4061,idle,,,,,
4062,idle,,,,,
4063,idle,,,,,
4064,idle,,,,,
4065,idle,,,,,
4066,idle,,,,,
4067,idle,,,,,
4068,idle,,,,,
4069,idle,,,,,
4070,idle,,,,,
4071,idle,,,,,
4072,idle,,,,,
4073,idle,,,,,
4074,idle,,,,,
4075,idle,,,,,
4076,idle,,,,,
4077,idle,,,,,
4078,idle,,,,,
4079,idle,,,,,
4080,idle,,,,,
4081,idle,,,,,
4082,idle,,,,,
4083,idle,,,,,
4084,idle,,,,,
4085,idle,,,,,
4086,idle,,,,,
4087,idle,,,,,
4088,idle,,,,,
4089,idle,,,,,
4090,idle,,,,,
4091,idle,,,,,
4092,idle,,,,,
4093,idle,,,,,
4094,idle,,,,,
4095,idle,,,,,
4096,idle,,,,,
4097,idle,,,,,
4098,idle,,,,,
4099,idle,,,,,
4100,idle,,,,,
4101,idle,,,,,
4102,idle,,,,,
4103,idle,,,,,
4104,idle,,,,,
4105,idle,,,,,
4106,idle,,,,,
4107,idle,,,,,
4108,idle,,,,,
4109,idle,,,,,
4110,idle,,,,,
4111,idle,,,,,
4112,idle,,,,,
4113,idle,,,,,
4114,idle,,,,,
4115,idle,,,,,
4116,idle,,,,,
4117,idle,,,,,
4118,idle,,,,,
4119,idle,,,,,
4120,idle,,,,,
4121,idle,,,,,
4122,idle,,,,,
4123,idle,,,,,
4124,idle,,,,,
4125,idle,,,,,
4126,idle,,,,,
4127,idle,,,,,
4128,idle,,,,,
4129,idle,,,,,
4130,idle,,,,,
4131,idle,,,,,
4132,idle,,,,,
4133,idle,,,,,
4134,idle,,,,,
4135,idle,,,,,
4136,idle,,,,,
4137,idle,,,,,
4138,idle,,,,,
4139,idle,,,,,
4140,idle,,,,,
4141,idle,,,,,
4142,idle,,,,,
4143,idle,,,,,
4144,idle,,,,,
4145,idle,,,,,
4146,idle,,,,,
4147,idle,,,,,
4148,idle,,,,,
4149,idle,,,,,
4150,idle,,,,,
4151,idle,,,,,
4152,idle,,,,,
4153,idle,,,,,
4154,idle,,,,,
4155,idle,,,,,
4156,idle,,,,,
4157,idle,,,,,
4158,idle,,,,,
4159,idle,,,,,
4160,idle,,,,,
4161,idle,,,,,
4162,idle,,,,,
4163,idle,,,,,
4164,idle,,,,,
4165,idle,,,,,
4166,idle,,,,,
4167,idle,,,,,
4168,idle,,,,,
4169,idle,,,,,
4170,idle,,,,,
4171,idle,,,,,
4172,idle,,,,,
4173,idle,,,,,
4174,idle,,,,,
4175,idle,,,,,
4176,idle,,,,,
4177,idle,,,,,
4178,idle,,,,,
4179,idle,,,,,
4180,idle,,,,,
4181,idle,,,,,
4182,idle,,,,,
4183,idle,,,,,
4184,idle,,,,,
4185,idle,,,,,
4186,idle,,,,,
4187,idle,,,,,
4188,idle,,,,,
4189,idle,,,,,
4190,idle,,,,,
4191,idle,,,,,
4192,idle,,,,,
4193,idle,,,,,
4194,idle,,,,,
4195,idle,,,,,
4196,idle,,,,,
4197,idle,,,,,
4198,idle,,,,,
4199,idle,,,,,
4200,idle,,,,,
4201,idle,,,,,
4202,idle,,,,,
4203,idle,,,,,
4204,idle,,,,,
4205,idle,,,,,
4206,idle,,,,,
4207,idle,,,,,
4208,idle,,,,,
4209,idle,,,,,
4210,idle,,,,,
4211,idle,,,,,
4212,idle,,,,,
4213,idle,,,,,
4214,idle,,,,,
4215,idle,,,,,
4216,idle,,,,,
4217,idle,,,,,
4218,idle,,,,,
4219,idle,,,,,
4220,idle,,,,,
4221,idle,,,,,
4222,idle,,,,,
4223,idle,,,,,
4224,idle,,,,,
4225,idle,,,,,
4226,idle,,,,,
4227,idle,,,,,
4228,idle,,,,,
4229,idle,,,,,
4230,idle,,,,,
4231,idle,,,,,
4232,idle,,,,,
4233,idle,,,,,
4234,idle,,,,,
4235,idle,,,,,
4236,idle,,,,,
4237,idle,,,,,
4238,idle,,,,,
4239,idle,,,,,
4240,idle,,,,,
4241,idle,,,,,
4242,idle,,,,,
4243,idle,,,,,
4244,idle,,,,,
4245,idle,,,,,
4246,idle,,,,,
4247,idle,,,,,
4248,idle,,,,,
4249,idle,,,,,
4250,idle,,,,,
4251,idle,,,,,
4252,idle,,,,,
4253,idle,,,,,
4254,idle,,,,,
4255,idle,,,,,
4256,idle,,,,,
4257,idle,,,,,
4258,idle,,,,,
4259,idle,,,,,
4260,idle,,,,,
4261,idle,,,,,
4262,idle,,,,,
4263,idle,,,,,
4264,idle,,,,,
4265,idle,,,,,
4266,idle,,,,,
4267,idle,,,,,
4268,idle,,,,,
4269,idle,,,,,
4270,idle,,,,,
4271,idle,,,,,
4272,idle,,,,,
4273,idle,,,,,
4274,idle,,,,,
4275,idle,,,,,
4276,idle,,,,,
4277,idle,,,,,
4278,idle,,,,,
4279,idle,,,,,
4280,idle,,,,,
4281,idle,,,,,
4282,idle,,,,,
4283,idle,,,,,
4284,idle,,,,,
4285,idle,,,,,
4286,idle,,,,,
4287,idle,,,,,
4288,idle,,,,,
4289,idle,,,,,
4290,idle,,,,,
4291,idle,,,,,
4292,idle,,,,,
4293,idle,,,,,
4294,idle,,,,,
4295,idle,,,,,
4296,idle,,,,,
4297,idle,,,,,
4298,idle,,,,,
4299,idle,,,,,
4300,idle,,,,,
4301,idle,,,,,
4302,idle,,,,,
4303,idle,,,,,
4304,idle,,,,,
4305,idle,,,,,
4306,idle,,,,,
4307,idle,,,,,
4308,idle,,,,,
4309,idle,,,,,
4310,idle,,,,,
4311,idle,,,,,
4312,idle,,,,,
4313,idle,,,,,
4314,idle,,,,,
4315,idle,,,,,
4316,idle,,,,,
4317,idle,,,,,
4318,idle,,,,,
4319,idle,,,,,
4320,idle,,,,,
4321,idle,,,,,
4322,idle,,,,,
4323,idle,,,,,
4324,idle,,,,,
4325,idle,,,,,
4326,idle,,,,,
4327,idle,,,,,
4328,idle,,,,,
4329,idle,,,,,
4330,idle,,,,,
4331,idle,,,,,
4332,idle,,,,,
4333,idle,,,,,
4334,idle,,,,,
4335,idle,,,,,
4336,idle,,,,,
4337,idle,,,,,
4338,idle,,,,,
4339,idle,,,,,
4340,idle,,,,,
4341,idle,,,,,
4342,idle,,,,,
4343,idle,,,,,
4344,idle,,,,,
4345,idle,,,,,
4346,idle,,,,,
4347,idle,,,,,
4348,idle,,,,,
4349,idle,,,,,
4350,idle,,,,,
4351,idle,,,,,
4352,idle,,,,,
4353,idle,,,,,
4354,idle,,,,,
4355,idle,,,,,
4356,idle,,,,,
4357,idle,,,,,
4358,idle,,,,,
4359,idle,,,,,
4360,idle,,,,,
4361,idle,,,,,
4362,idle,,,,,
4363,idle,,,,,
4364,idle,,,,,
4365,idle,,,,,
4366,idle,,,,,
4367,obs,,P.46.S,,,
4368,obs,,P.46,,[1631821],0.05137
4369,obs,,,,,
4370,obs,,P.46,,[1631500 1631501 1631502],0.01904
4371,obs,,P.46,,[1631178 1631179 1631180 1631181 1631182],0.09307
4372,obs,,P.46,,[1630842],0.03619
4373,obs,,P.46,,[1630843 1630844 1630845 1630846],0.16061
4374,obs,,P.46,,[1630515 1630516 1630517 1630518 1630519 1630520],0.27909
4375,obs,,P.46,,[1630185 1630186 1630187 1630188 1630189 1630190],0.29415
4376,obs,,,,,
4377,obs,,P.46,,[1629832 1629833 1629834 1629835 1629836 1629837],0.24847
4378,obs,,P.46,,[1629461 1629462 1629463 1629464 1629465],0.18318
4379,obs,,P.46,,[1629084 1629085 1629086 1629087],0.1468
4380,obs,,P.46,,[1629088],0.03638
4381,obs,,P.46,,[1628692 1628693 1628694 1628695 1628696],0.22216
4382,obs,,P.46,,[1628284 1628285 1628286 1628287 1628288],0.18575
4383,obs,,P.46,,[1627856 1627857 1627858],0.1092
4384,obs,,P.46,,[1627859 1627860],0.07239
4385,obs,,P.46,,[1627411 1627412 1627413 1627414 1627415 1627416],0.21814
4386,obs,,P.46,,[1626950 1626951 1626952 1626953 1626954 1626955],0.21753
4387,obs,,P.46,,[1626465 1626466],0.07241
4388,obs,,P.46,,[1626467 1626468 1626469 1626470],0.14585
4389,obs,,P.46,,[1625946 1625947 1625948 1625949 1625950 1625951],0.21743
4390,obs,,P.46,,[1625420 1625421 1625422 1625423 1625424 1625425],0.21793
4391,obs,,P.46,,[1624881],0.03625
4392,obs,,P.46,,[1624882 1624883 1624884 1624885 1624886],0.18153
4393,obs,,P.46,,[1624325 1624326 1624327 1624328 1624329 1624330],0.21772
4394,obs,,P.46,,[1623767 1623768 1623769 1623770 1623771 1623772],0.21783
4395,obs,,P.46,,[1623209],0.03698
4396,obs,,P.46,,[1623210 1623211 1623212 1623213 1623214],0.16055
4397,obs,,P.46,,[1622648 1622649 1622650 1622651 1622652 1622653],0.19771
4398,obs,,P.46,,[1622086 1622087 1622088 1622089 1622090 1622091],0.15556
4399,obs,,,,,
4400,obs,,P.46,,[1621517 1621518 1621519 1621520 1621521 1621522],0.17653
4401,obs,,P.46,,[1620935 1620936 1620937 1620938 1620939 1620940],0.17752
4402,obs,,P.46,,[1620352 1620353 1620354 1620355 1620356 1620357],0.17872
4403,obs,,,,,
4404,obs,,P.46,,[1619764 1619765 1619766 1619767 1619768 1619769],0.19783
