# file: s3.43200-64799.May.31.22.10.18.prettyPlan.csv May.31.22.10.18
# Spacecraft with id sat3
# Epoch [JDUT1] is 2458853.0625
# Step size [s] is 1.0
TP,mode,L-band,P-band,L-band GPs,P-band GPs,reward
224,obs,,P.48,,[37705 37706 37707 37708 37709 37711],0.21203
225,obs,,,,,
226,obs,,P.48,,[40037 40039],0.04122
227,obs,,P.48,,[40027 40028 40029 40030 40031 40032 40033 40034 40035],0.18675
228,obs,,P.48,,[1357432],0.01781
229,obs,,P.48,,[42379 42380],0.0411
230,obs,,P.48,,[42370 42371 42372 42373 42374 42375 42376],0.14354
231,obs,,P.48,,[42368 42369],0.04081
232,obs,,,,,
233,obs,,P.48,,[44790 44791 44792 44794 44795 44798 44799],0.14362
234,obs,,P.48,,[44786 44787 44788 44789],0.08165
235,obs,,,,,
236,obs,,P.48,,[47280 47281 47282],0.06206
237,obs,,P.48,,[47275 47276 47277 47278 47279],0.10232
238,obs,,,,,
239,obs,,P.48,,[49842 49843 49844 49845 49846 49847 49848],0.14377
240,obs,,P.48,,[49838 49839 49840 49841],0.08234
241,obs,,,,,
242,obs,,P.48,,[52444 52445],0.0413
243,obs,,P.48,,[52442 52443],0.04105
244,obs,,,,,
245,obs,,P.48,,[55074 55076],0.04101
246,obs,,P.48.E,,,
247,slew,,,,,
248,slew,,,,,
249,slew,,,,,
250,slew,,,,,
251,obs,,P.44.S,,,
252,obs,,P.44,,[57735 57736],0.12854
253,obs,,,,,
254,obs,,P.44,,[60436 60437 60438 60439 60440 60441 60442 60443 60444 60445 60446],0.22734
255,obs,,P.44,,[60434 60435],0.0409
256,obs,,,,,
257,obs,,P.44,,[63201 63202 63203 63204 63205 63206 63207 63208 63209 63210 63211 63212],0.24834
258,obs,,P.44,,[63200],0.02065
259,obs,,,,,
260,obs,,P.44,,[66001 66002 66003 66004 66005 66006 66007 66008 66009 66010 66011 66012],0.24959
261,obs,,P.44,,[66000],0.02059
262,obs,,P.44,,[68789],0.02049
263,obs,,P.44,,[68777 68778 68779 68780 68781 68782 68783 68784 68785 68786 68787 68788],0.33533
264,obs,,,,,
265,obs,,P.44,,[71605 71606],0.04193
266,obs,,P.44,,[71594 71595 71596 71597 71598 71599 71600 71601 71602 71603 71604],0.22811
267,obs,,,,,
268,obs,,P.44,,[74425 74426 74427],0.06226
269,obs,,P.44,,[74415 74416 74417 74418 74419 74420 74421 74422 74423 74424],0.20615
270,obs,,,,,
271,obs,,P.44,,[77245 77246 77247 77248 77249],0.103
272,obs,,P.44,,[77237 77238 77239 77240 77241 77242 77243 77244],0.16845
273,obs,,,,,
274,obs,,P.44,,[80107 80108 80109 80110 80111 80112 80113],0.14562
275,obs,,P.44,,[80102 80103 80104 80105 80106],0.10387
276,obs,,,,,
277,obs,,P.44,,[82980 82981 82982 82983 82984 82985 82986 82987 82988],0.18694
278,obs,,P.44,,[82977 82978 82979],0.06218
279,obs,,,,,
280,obs,,P.44,,[85893 85894 85895 85896 85897 85898 85899 85900 85901 85902 85903 85904],0.24759
281,obs,,,,,
282,obs,,P.44,,[88877 88878],0.04117
283,obs,,P.44,,[88867 88868 88869 88870 88871 88872 88873 88874 88875 88876],0.20643
284,obs,,,,,
285,obs,,P.44,,[91827 91828 91829 91830],0.08179
286,obs,,P.44,,[91819 91820 91821 91822 91823 91824 91825 91826],0.16494
287,obs,,,,,
288,obs,,P.44,,[94795 94796 94797 94798 94799 94800 94801 94802],0.16417
289,obs,,P.44,,[94791 94792 94793 94794],0.08417
290,obs,,,,,
291,obs,,P.44,,[97788 97789 97790 97791 97792 97793 97794 97795 97796 97797 97798],0.22801
292,obs,,,,,
293,obs,,P.44,,[100771 100772],0.04099
294,obs,,P.44,,[100762 100763 100764 100765 100766 100767 100768 100769 100770],0.18571
295,obs,,,,,
296,obs,,P.44,,[103668 103669 103670 103671 103672 103673 103674],0.14523
297,obs,,P.44,,[103663 103664 103665 103666 103667],0.10321
298,obs,,,,,
299,obs,,P.44,,[106597 106598 106599 106600 106601 106602 106603 106604 106605 106606 106607],0.32396
300,obs,,P.44,,[106596],0.02033
301,obs,,P.44,,[109548 109549],0.04113
302,obs,,P.44,,[109539 109540 109541 109542 109543 109544 109545 109546 109547],0.37795
303,obs,,,,,
304,obs,,P.44,,[112483 112484 112485 112486 112487 112488 112489],0.14504
305,obs,,P.44,,[112479 112480 112481 112482],0.46869
306,obs,,,,,
307,obs,,P.44,,[115390 115391 115392 115393 115394 115395 115396 115397 115398 115399 115400],0.22496
308,obs,,,,,
309,obs,,P.44,,[118255 118256 118257 118258],0.08186
310,obs,,P.44,,[118247 118248 118249 118250 118251 118252 118253 118254],0.36444
311,obs,,,,,
312,obs,,P.44,,[121086 121087 121088 121089 121090 121091 121092 121093 121094 121095],0.41611
313,obs,,P.44,,[121085],0.11782
314,obs,,P.44,,[123917 123918],0.13792
315,obs,,P.44,,[123908 123909 123910 123911 123912 123913 123914 123915 123916],0.20441
316,obs,,,,,
317,obs,,P.44,,[126725 126726 126727 126728 126729 126730 126731],0.35109
318,obs,,P.44,,[126721 126722 126723 126724],0.18531
319,obs,,P.44,,[129566],0.02052
320,obs,,P.44,,[129556 129557 129558 129559 129560 129561 129562 129563 129564 129565],0.90851
321,obs,,,,,
322,obs,,P.44,,[132381 132382 132383 132384 132385 132386 132387],0.64278
323,obs,,P.44,,[132377 132378 132379 132380],0.09132
324,obs,,,,,
325,obs,,P.44,,[135181 135182 135183 135184 135185 135186 135187 135188 135189],0.57906
326,obs,,,,,
327,obs,,P.44,,[137987 137988 137989 137990 137991 137992 137993],0.34653
328,obs,,P.44,,[137984 137985 137986],0.07153
329,obs,,,,,
330,obs,,P.44,,[140750 140751 140752 140753 140754 140755 140756 140757 140758 140759 140760],0.21968
331,obs,,,,,
332,obs,,P.44,,[143476 143477 143478 143479 143480 143481 143482],0.2443
333,obs,,P.44,,[143472 143473 143474 143475],0.08616
334,obs,,P.44,,[146204],0.0212
335,obs,,P.44,,[146194 146195 146196 146197 146198 146199 146200 146201 146202 146203],0.21477
336,obs,,,,,
337,obs,,P.44,,[148898 148899 148900 148901 148902 148903 148904 148905],0.16743
338,obs,,P.44,,[148895 148896 148897],0.06259
339,obs,,P.44,,[151581 151582],0.04081
340,obs,,P.44,,[151573 151574 151575 151576 151577 151578 151579 151580],0.26209
341,obs,,,,,
342,obs,,P.44,,[154250 154251 154252 154253 154254 154255 154256 154257 154258 154259 154260],0.61277
343,obs,,,,,
344,obs,,P.44,,[156928 156929 156930 156931 156932],0.09679
345,obs,,P.44,,[156923 156924 156925 156926 156927],0.10581
346,obs,,,,,
347,obs,,P.44,,[159574 159575 159576 159577 159578 159579 159580 159581 159582 159583],0.30564
348,obs,,,,,
349,obs,,P.44,,[162197 162198 162199 162200 162201 162202 162203 162204],0.26196
350,obs,,P.44,,[162194 162195 162196],0.0541
351,obs,,P.44,,[164814 164815],0.04201
352,obs,,P.44,,[164806 164807 164808 164809 164810 164811 164812 164813],0.1669
353,obs,,,,,
354,obs,,P.44,,[167410 167411 167412 167413 167414 167415 167416 167417 167418 167419 167420],0.17487
355,obs,,,,,
356,obs,,P.44,,[169960 169961 169962 169963 169964 169965],0.18661
357,obs,,P.44,,[169956 169957 169958 169959],0.17909
358,obs,,P.44,,[172471 172472],0.02375
359,obs,,P.44,,[172462 172463 172464 172465 172466 172467 172468 172469 172470],0.11597
360,obs,,,,,
361,obs,,P.44,,[174959 174960 174961 174962 174963 174964 174965 174966 174967 174968],0.17895
362,obs,,,,,
363,obs,,P.44,,[177464 177465 177466 177467 177468 177469],0.08919
364,obs,,P.44,,[177460 177461 177462 177463],0.3724
365,obs,,P.44,,[179963 179964 179965],0.03566
366,obs,,P.44,,[179956 179957 179958 179959 179960 179961 179962],0.215
367,obs,,,,,
368,obs,,P.44,,[182469 182470 182471 182472 182473 182474 182475 182476 182477 182478],0.26154
369,obs,,,,,
370,obs,,P.44,,[184963 184964 184965 184966 184967 184968 184969 184970 184971],0.22256
371,obs,,P.44,,[184962],0.01317
372,obs,,P.44,,[187467 187468 187469 187470],0.04756
373,obs,,P.44,,[187461 187462 187463 187464 187465 187466],0.07355
374,obs,,P.44,,[189982],0.01174
375,obs,,P.44,,[189973 189974 189975 189976 189977 189978 189979 189980 189981],0.10631
376,obs,,,,,
377,obs,,P.44,,[192439 192440 192441 192442 192443 192444 192445 192446 192447],0.10647
378,obs,,,,,
379,obs,,P.44,,[194869 194870 194871 194872 194873 194874 194875 194876],0.09474
380,obs,,P.44,,[194867 194868],0.02363
381,obs,,P.44,,[197271 197272 197273 197274],0.04701
382,obs,,P.44,,[197266 197267 197268 197269 197270],0.05866
383,obs,,P.44,,[199611],0.01194
384,obs,,P.44,,[199602 199603 199604 199605 199606 199607 199608 199609 199610],0.32528
385,obs,,,,,
386,obs,,P.44,,[201866 201867 201868 201869 201870 201871 201872 201873 201874],0.10625
387,obs,,,,,
388,obs,,P.44,,[204089 204090 204091 204092 204093 204094 204095 204096 204097 204098],0.11878
389,obs,,,,,
390,obs,,P.44,,[206344 206345 206346 206347 206348 206349],0.07105
391,obs,,P.44,,[206341 206342 206343],0.03563
392,obs,,P.44,,[208582 208583 208584 208585],0.04738
393,obs,,P.44,,[208576 208577 208578 208579 208580 208581],0.07345
394,obs,,P.44,,[210757],0.01185
395,obs,,P.44,,[210749 210750 210751 210752 210753 210754 210755 210756],0.09753
396,obs,,,,,
397,obs,,P.44,,[212946 212947 212948 212949 212950 212951 212952 212953 212954],0.1083
398,obs,,,,,
399,obs,,P.44,,[215116 215117 215118 215119 215120 215121 215122 215123 215124],0.12543
400,obs,,,,,
401,obs,,P.44,,[217255 217256 217257 217258 217259 217260 217261 217262 217263],0.10867
402,obs,,,,,
403,obs,,P.44,,[219370 219371 219372 219373 219374 219375 219376],0.08361
404,obs,,P.44,,[219367 219368 219369],0.03615
405,obs,,P.44,,[221485 221486 221487 221488],0.15291
406,obs,,P.44,,[221480 221481 221482 221483 221484],0.05962
407,obs,,P.44,,[223608 223609 223610],0.03613
408,obs,,P.44,,[223602 223603 223604 223605 223606 223607],0.07162
409,obs,,,,,
410,obs,,P.44,,[225721 225722 225723 225724 225725 225726 225727 225728 225729],0.11015
411,obs,,,,,
412,obs,,P.44,,[227799 227800 227801 227802 227803 227804 227805 227806 227807],0.1105
413,obs,,,,,
414,obs,,P.44,,[229874 229875 229876 229877 229878 229879 229880 229881 229882],0.11165
415,obs,,,,,
416,obs,,P.44,,[231957 231958 231959 231960 231961 231962 231963 231964 231965],0.10714
417,obs,,,,,
418,obs,,P.44,,[234061 234062 234063 234064 234065 234066 234067 234068 234069],0.10681
419,obs,,,,,
420,obs,,P.44,,[236186 236187 236188 236189 236190 236191 236192 236193 236194],0.10875
421,obs,,,,,
422,obs,,P.44,,[238315 238316 238317 238318 238319 238320 238321 238322],0.09625
423,obs,,P.44,,[238314],0.01185
424,obs,,P.44,,[240445 240446 240447 240448 240449 240450],0.07149
425,obs,,P.44,,[240442 240443 240444],0.03697
426,obs,,P.44,,[242577 242578 242579 242580 242581 242582],0.0717
427,obs,,P.44,,[242574 242575 242576],0.03807
428,obs,,P.44,,[244712 244713 244714 244715 244716],0.06073
429,obs,,P.44,,[244708 244709 244710 244711],0.05214
430,obs,,P.44,,[246851 246852 246853 246854],0.04935
431,obs,,P.44,,[246846 246847 246848 246849 246850],0.06455
432,obs,,P.44,,[248994 248995 248996 248997],0.04913
433,obs,,P.44,,[248989 248990 248991 248992 248993],0.06207
434,obs,,P.44,,[251167 251168 251169],0.03656
435,obs,,P.44,,[251161 251162 251163 251164 251165 251166],0.07391
436,obs,,P.44,,[253333 253334],0.02476
437,obs,,P.44,,[253326 253327 253328 253329 253330 253331 253332],0.08368
438,obs,,P.44,,[255499 255500],0.10593
439,obs,,P.44,,[255492 255493 255494 255495 255496 255497 255498],0.32904
440,obs,,P.44,,[257658 257659],0.10564
441,obs,,P.44,,[257652 257653 257654 257655 257656 257657],0.56259
442,obs,,P.44,,[259806 259807],0.18797
443,obs,,P.44,,[259799 259800 259801 259802 259803 259804 259805],0.5755
444,obs,,P.44,,[261956 261957],0.18824
445,obs,,P.44,,[261949 261950 261951 261952 261953 261954 261955],0.57467
446,obs,,P.44,,[264121 264122],0.10576
447,obs,,P.44,,[264115 264116 264117 264118 264119 264120],0.56283
448,obs,,P.44,,[266265 266266],0.0242
449,obs,,P.44,,[266258 266259 266260 266261 266262 266263 266264],0.16473
450,obs,,P.44,,[268397 268398 268399],0.03643
451,obs,,P.44,,[268391 268392 268393 268394 268395 268396],0.15316
452,obs,,P.44,,[270539 270540 270541],0.03595
453,obs,,P.44,,[270534 270535 270536 270537 270538],0.05953
454,obs,,P.44,,[272675 272676 272677 272678],0.04753
455,obs,,P.44,,[272670 272671 272672 272673 272674],0.05907
456,obs,,P.44,,[274836 274837 274838 274839 274840],0.05894
457,obs,,P.44,,[274832 274833 274834 274835],0.04763
458,obs,,P.44,,[277040 277041 277042 277043 277044],0.0598
459,obs,,P.44,,[277037 277038 277039],0.03587
460,obs,,P.44,,[279252 279253 279254 279255 279256 279257],0.07124
461,obs,,P.44,,[279250 279251],0.0241
462,obs,,P.44,,[281473 281474 281475 281476 281477 281478 281479 281480],0.09616
463,obs,,P.44,,[281472],0.012
464,obs,,P.44,,[283697 283698 283699 283700 283701 283702 283703 283704],0.09502
465,obs,,,,,
466,obs,,P.44,,[285915 285916 285917 285918 285919 285920 285921 285922],0.09792
467,obs,,,,,
468,obs,,P.44,,[288138 288139 288140 288141 288142 288143 288144 288145 288146],0.10723
469,obs,,,,,
470,obs,,P.44,,[290363 290364 290365 290366 290367 290368 290369 290370],0.10435
471,obs,,,,,
472,obs,,P.44,,[292607 292608 292609 292610 292611 292612 292613 292614],0.12136
473,obs,,,,,
474,obs,,P.44,,[294894 294895 294896 294897 294898 294899 294900 294901 294902],0.13426
475,obs,,,,,
476,obs,,P.44,,[297193 297194 297195 297196 297197 297198 297199 297200],0.14873
477,obs,,P.44,,[299500],0.01189
478,obs,,P.44,,[299493 299494 299495 299496 299497 299498 299499],0.10149
479,obs,,P.44,,[301800 301801 301802 301803],0.06684
480,obs,,P.44,,[301796 301797 301798 301799],0.05745
481,obs,,P.44,,[304095 304096 304097 304098 304099],0.06362
482,obs,,P.44,,[304092 304093 304094],0.0362
483,obs,,P.44,,[306417 306418 306419 306420 306421 306422 306423 306424],0.1113
484,obs,,,,,
485,obs,,P.44,,[308748 308749 308750 308751 308752 308753 308754 308755],0.10516
486,obs,,,,,
487,obs,,P.44,,[311097 311098 311099 311100 311101 311102 311103 311104],0.13395
488,obs,,,,,
489,obs,,P.44,,[313465 313466 313467 313468 313469 313470 313471 313472],0.13912
490,obs,,,,,
491,obs,,P.44,,[315841 315842 315843 315844 315845 315846 315847 315848],0.14225
492,obs,,P.44,,[318229 318230],0.0411
493,obs,,P.44,,[318223 318224 318225 318226 318227 318228],0.10154
494,obs,,P.44,,[320607 320608 320609 320610],0.05636
495,obs,,P.44,,[320603 320604 320605 320606],0.0479
496,obs,,P.44,,[322986 322987 322988 322989 322990 322991 322992 322993],0.11316
497,obs,,,,,
498,obs,,P.44,,[325347 325348 325349 325350 325351 325352 325353 325354],0.10625
499,obs,,,,,
500,obs,,P.44,,[327695 327696 327697 327698 327699 327700 327701 327702],0.0977
501,obs,,,,,
502,obs,,P.44,,[330053 330054 330055 330056 330057 330058 330059 330060],0.09684
503,obs,,P.44,,[332431],0.01228
504,obs,,P.44,,[332424 332425 332426 332427 332428 332429 332430],0.08348
505,obs,,P.44,,[334807 334808 334809 334810 334811],0.06076
506,obs,,P.44,,[334804 334805 334806],0.03579
507,obs,,P.44,,[337200 337201 337202 337203 337204 337205 337206],0.08415
508,obs,,,,,
509,obs,,P.44,,[339592 339593 339594 339595 339596 339597 339598 339599],0.09532
510,obs,,,,,
511,obs,,P.44,,[341993 341994 341995 341996 341997 341998 341999 342000],0.09606
512,obs,,P.44,,[344376],0.01189
513,obs,,P.44,,[344369 344370 344371 344372 344373 344374 344375],0.0847
514,obs,,P.44,,[346710 346711 346712 346713],0.04774
515,obs,,P.44,,[346707 346708 346709],0.03579
516,obs,,P.44,,[349016 349017 349018 349019 349020 349021 349022 349023],0.09491
517,obs,,,,,
518,obs,,P.44,,[351305 351306 351307 351308 351309 351310 351311 351312],0.09699
519,obs,,,,,
520,obs,,P.44,,[353608 353609 353610 353611 353612 353613 353614 353615],0.0954
521,obs,,P.44,,[355911],0.01193
522,obs,,P.44,,[355905 355906 355907 355908 355909 355910],0.0713
523,obs,,P.44,,[358203 358204 358205 358206 358207 358208],0.07206
524,obs,,P.44,,[358201 358202],0.02401
525,obs,,P.44,,[360499 360500 360501 360502 360503 360504 360505 360506],0.09577
526,obs,,,,,
527,obs,,P.44,,[362805 362806 362807 362808 362809 362810 362811 362812],0.20307
528,obs,,,,,
529,obs,,P.44,,[365119 365120 365121 365122 365123 365124 365125],0.19196
530,obs,,P.44,,[367422 367423 367424 367425 367426],0.06041
531,obs,,P.44,,[367420 367421],0.02403
532,obs,,P.44,,[369698 369699 369700 369701 369702 369703 369704 369705],0.09744
533,obs,,,,,
534,obs,,P.44,,[371955 371956 371957 371958 371959 371960 371961 371962],0.09592
535,obs,,,,,
536,obs,,P.44,,[374216 374217 374218 374219 374220 374221 374222],0.08337
537,obs,,P.44,,[376476 376477 376478 376479 376480],0.16493
538,obs,,P.44,,[376474 376475],0.02512
539,obs,,P.44,,[378676 378677 378678 378679 378680 378681 378682 378683],0.09584
540,obs,,,,,
541,obs,,P.44,,[380850 380851 380852 380853 380854 380855 380856 380857],0.10574
542,obs,,,,,
543,obs,,P.44,,[383037 383038 383039 383040 383041 383042 383043],0.09331
544,obs,,P.44,,[385235 385236 385237 385238 385239 385240 385241],0.18906
545,obs,,,,,
546,obs,,P.44,,[387455 387456 387457 387458 387459 387460 387461],0.18919
547,obs,,,,,
548,obs,,P.44,,[389681 389682 389683 389684 389685 389686 389687 389688],0.20105
549,obs,,P.44,,[391916 391917 391918 391919],0.04758
550,obs,,P.44,,[391912 391913 391914 391915],0.0477
551,obs,,P.44,,[394146 394147 394148 394149 394150 394151 394152],0.08328
552,obs,,,,,
553,obs,,P.44,,[396394 396395 396396 396397 396398 396399 396400],0.08348
554,obs,,,,,
555,obs,,P.44,,[398629 398630 398631 398632 398633 398634 398635],0.18839
556,obs,,P.44,,[400854 400855 400856 400857 400858 400859 400860 400861],0.20092
557,obs,,,,,
558,obs,,P.44,,[403074 403075 403076 403077 403078 403079 403080],0.29458
559,obs,,,,,
560,obs,,P.44,,[405303 405304 405305 405306 405307 405308 405309],0.09282
561,obs,,P.44,,[407543 407544 407545 407546 407547 407548],0.07156
562,obs,,P.44,,[407542],0.01218
563,obs,,P.44,,[409787 409788 409789 409790 409791 409792 409793],0.08582
564,obs,,,,,
565,obs,,P.44,,[412014 412015 412016 412017 412018 412019 412020 412021],0.0984
566,obs,,P.44,,[414246 414247 414248 414249],0.04784
567,obs,,P.44,,[414243 414244 414245],0.0357
