# file: s1.21600-43199.May.30.22.19.27.prettyPlan.csv May.30.22.19.27
# Spacecraft with id sat1
# Epoch [JDUT1] is 2458852.8125
# Step size [s] is 1.0
TP,mode,L-band,P-band,L-band GPs,P-band GPs,reward
433,idle,,,,,
434,idle,,,,,
435,idle,,,,,
436,idle,,,,,
437,idle,,,,,
438,idle,,,,,
439,idle,,,,,
440,idle,,,,,
441,idle,,,,,
442,idle,,,,,
443,idle,,,,,
444,idle,,,,,
445,idle,,,,,
446,idle,,,,,
447,idle,,,,,
448,idle,,,,,
449,idle,,,,,
450,obs,,P.26.S,,,
451,obs,,P.26,,[1652040],0.05486
452,obs,,P.26.E,,,
453,slew,,,,,
454,slew,,,,,
455,slew,,,,,
456,slew,,,,,
457,obs,,P.28.S,,,
458,obs,,P.28,,[1651485],0.00484
459,obs,,P.28,,[1651331],0.0046
460,obs,,,,,
461,obs,,P.28,,[1651172],0.00459
462,obs,,P.28.E,,,
463,slew,,,,,
464,slew,,,,,
465,slew,,,,,
466,obs,,P.29.S,,,
467,obs,,P.29,,[1650517 1650518],0.02184
468,obs,,,,,
469,obs,,P.29,,[1650353 1650354],0.01294
470,obs,,P.29,,[1650183 1650184],0.00994
471,obs,,,,,
472,obs,,P.29,,[1650014 1650015],0.05771
473,obs,,P.29,,[1649844 1649845],0.00959
474,obs,,,,,
475,obs,,P.29,,[1649671 1649672],0.01148
476,obs,,P.29,,[1649510 1649511],0.00974
477,obs,,,,,
478,obs,,P.29,,[1649352 1649353 1649354],0.03623
479,obs,,P.29,,[1649192 1649193 1649194 1649195],0.02604
480,obs,,,,,
481,obs,,P.29,,[1649030 1649031 1649032 1649033 1649034],0.02678
482,obs,,P.29,,[1648868 1648869 1648870 1648871 1648872],0.02399
483,obs,,,,,
484,obs,,P.29,,[1648708 1648709 1648710 1648711 1648712],0.02481
485,obs,,P.29,,[1648545 1648546 1648547 1648548 1648549],0.02456
486,obs,,,,,
487,obs,,P.29,,[1648374 1648375 1648376 1648377 1648378],0.02452
488,obs,,P.29,,[1648202 1648203 1648204 1648205 1648206],0.02539
489,obs,,P.29,,[1648031 1648032 1648033],0.01489
490,obs,,P.29,,[1648034 1648035],0.01046
491,obs,,P.29,,[1647862 1647863 1647864 1647865 1647866],0.02482
492,obs,,P.29,,[1647694 1647695 1647696 1647697 1647698],0.02447
493,obs,,,,,
494,obs,,P.29,,[1647523 1647524 1647525 1647526 1647527],0.02697
495,obs,,P.29,,[1647354 1647355 1647356 1647357 1647358],0.02436
496,obs,,,,,
497,obs,,P.29,,[1647195 1647196 1647197 1647198 1647199],0.03598
498,obs,,P.29,,[1647044 1647045 1647046],0.02699
499,obs,,,,,
500,obs,,P.29,,[1646891],0.00721
501,obs,,P.29,,[1646739 1646740],0.01834
502,obs,,P.29.E,,,
503,slew,,,,,
504,slew,,,,,
505,slew,,,,,
506,slew,,,,,
507,slew,,,,,
508,slew,,,,,
509,slew,,,,,
510,obs,,P.20.S,,,
511,obs,,P.20,,[1645492 1645493 1645494],0.02815
512,obs,,P.20,,[1645332],0.00512
513,obs,,P.20.E,,,
514,obs,,P.20.S,,,
515,obs,,P.20,,[1645014],0.00614
516,obs,,P.20.E,,,
517,slew,,,,,
518,slew,,,,,
519,slew,,,,,
520,slew,,,,,
521,slew,,,,,
522,slew,,,,,
523,idle,,,,,
524,obs,L.26.S,,,,
525,obs,L.26,,[1644010 1644011],,0.02037
526,obs,,,,,
527,obs,L.26,P.26.S,[1643828],,0.00671
528,obs,L.26.E,P.26,,[1643627 1643628 1643629],0.11348
529,obs,,P.26,,[1643415 1643416 1643417],0.15571
530,obs,,P.26,,[1643413 1643414],0.10596
531,obs,,P.26,,[1643184 1643185 1643186 1643187 1643189],0.25852
532,obs,,P.26,,[1642947 1642948 1642949 1642950 1642951],0.2583
533,obs,,P.26,,[1642945 1642946],0.10315
534,obs,,P.26,,[1642693 1642694 1642695],0.15535
535,obs,,P.26,,[1642422 1642425 1642426],0.15545
536,obs,,P.26,,[1642154],0.05197
537,obs,,P.26,,[1642149 1642150 1642151 1642152],0.20692
538,obs,,P.26,,[1641874 1641876 1641877],0.15523
539,obs,,P.26.E,,,
540,slew,,,,,
541,slew,,,,,
542,slew,,,,,
543,obs,,P.27.S,,,
544,obs,,P.27,,[1640723],0.05164
545,obs,,P.27,,[1640421 1640423],0.10339
546,obs,,,,,
547,obs,,P.27,,[1640121],0.03666
548,obs,,P.27.E,,,
549,obs,,P.27.S,,,
550,obs,,P.27,,[1639522],0.05239
551,obs,,P.27,,[1639213 1639214],0.10478
552,obs,,P.27,,[1638910 1638911 1638912],0.10731
553,obs,,,,,
554,obs,,P.27,,[1638606 1638609],0.10343
555,obs,,P.27,,[1638300 1638301 1638302 1638303 1638304 1638305],0.24598
556,obs,,P.27,,[1638001 1638002 1638003],0.12366
557,obs,,P.27,,[1637998 1637999 1638000],0.10726
558,obs,,P.27,,[1637700 1637701 1637702 1637703 1637704 1637705],0.21475
559,obs,,P.27,,[1637399 1637400 1637401 1637402 1637403 1637404],0.21457
560,obs,,P.27,,[1637105],0.03576
561,obs,,P.27,,[1637100 1637101 1637102 1637103 1637104],0.19469
562,obs,,P.27,,[1636799 1636800 1636801 1636802 1636803],0.17924
563,obs,,P.27,,[1636503 1636504 1636505 1636506],0.15944
564,obs,,P.27,,[1636501 1636502],0.0714
565,obs,,P.27,,[1636205 1636206 1636207 1636208 1636209 1636210],0.27981
566,obs,,P.27,,[1635905 1635906 1635907 1635908 1635909 1635910],0.27895
567,obs,,P.27,,[1635606 1635607],0.07172
568,obs,,P.27,,[1635602 1635603 1635604 1635605],0.17498
569,obs,,P.27,,[1635305 1635306 1635307 1635308 1635309 1635310],0.21454
570,obs,,P.27,,[1635010 1635011 1635012 1635013 1635014 1635015],0.23075
571,obs,,,,,
572,obs,,P.27,,[1634711 1634712 1634713 1634714 1634715 1634716],0.22999
573,obs,,P.27,,[1634407 1634408 1634409 1634410 1634411 1634412],0.24669
574,obs,,P.27,,[1634098 1634099 1634100 1634101],0.15881
575,obs,,P.27,,[1634097],0.0517
576,obs,,P.27,,[1633784 1633785 1633786 1633787 1633788 1633789],0.21408
577,obs,,P.27,,[1633469 1633470 1633471 1633472 1633473],0.17868
578,obs,,P.27,,[1633155 1633156],0.07207
579,obs,,P.27,,[1633151 1633152 1633153 1633154],0.14373
580,obs,,P.27,,[1632831 1632832 1632833 1632834 1632835 1632836],0.21551
581,obs,,P.27,,[1632519 1632520 1632521 1632522 1632523 1632524],0.21449
582,obs,,P.27,,[1632215],0.03586
583,obs,,P.27,,[1632210 1632211 1632213 1632214],0.14295
584,obs,,P.27,,[1631900 1631901 1631902 1631904 1631905],0.19507
585,obs,,P.27,,[1631584],0.03571
586,obs,,P.27.E,,,
587,slew,,,,,
588,slew,,,,,
589,slew,,,,,
590,obs,,P.28.S,,,
591,obs,,P.28,,[1630267 1630268 1630269 1630270 1630271 1630272],0.07857
592,obs,,P.28,,[1629923 1629924 1629925 1629926 1629927 1629928],0.07887
593,obs,,,,,
594,obs,,P.28,,[1629556 1629557 1629558 1629559 1629560],0.06487
595,obs,,P.28,,[1629185 1629186 1629187 1629188 1629189],0.08449
596,obs,,P.28,,[1628799 1628800 1628801 1628802 1628803],0.0652
597,obs,,,,,
598,obs,,P.28,,[1628388 1628389 1628390 1628391 1628392 1628393],0.07867
599,obs,,P.28,,[1627961 1627962 1627963 1627964 1627965 1627966],0.07817
600,obs,,P.28,,[1627524 1627525 1627526 1627527],0.05274
601,obs,,P.28,,[1627522 1627523],0.02615
602,obs,,P.28,,[1627067 1627068 1627069 1627070 1627071 1627072],0.07744
603,obs,,P.28,,[1626594 1626595 1626596 1626597 1626598 1626599],0.07763
604,obs,,P.28,,[1626097 1626098 1626099],0.0397
605,obs,,P.28,,[1626094 1626095 1626096],0.03905
606,obs,,P.28,,[1625578 1625579 1625580 1625581 1625582 1625583],0.07862
607,obs,,P.28,,[1625045 1625046 1625047 1625048 1625049 1625050],0.07953
608,obs,,P.28,,[1624493 1624494 1624495],0.03939
609,obs,,P.28,,[1624490 1624491 1624492],0.03935
610,obs,,P.28,,[1623932 1623933 1623934 1623935 1623936 1623937],0.0782
611,obs,,P.28,,[1623373 1623374 1623375 1623376 1623377],0.06517
612,obs,,P.28,,[1622816 1622817 1622818],0.03911
613,obs,,P.28,,[1622814 1622815],0.02704
614,obs,,P.28,,[1622253 1622254 1622255 1622256 1622257],0.06519
615,obs,,P.28,,[1621688 1621689 1621690 1621691 1621692 1621693],0.07791
616,obs,,P.28,,[1621111 1621112 1621113],0.03885
617,obs,,P.28,,[1621108 1621109 1621110],0.0389
618,obs,,P.28,,[1620527 1620528 1620529 1620530 1620531 1620532],0.07889
619,obs,,P.28,,[1619943 1619944 1619945 1619946 1619947 1619948],0.07873
620,obs,,P.28,,[1619361 1619362 1619363 1619364],0.05222
621,obs,,P.28,,[1619359 1619360],0.02603
622,obs,,P.28,,[1618760 1618761 1618762 1618763 1618764 1618765],0.07748
623,obs,,P.28,,[1618157 1618158 1618159 1618160 1618161 1618162],0.07732
624,obs,,P.28,,[1617549 1617550 1617551 1617552],0.05152
625,obs,,P.28,,[1617547 1617548],0.02604
626,obs,,P.28,,[1616942 1616943 1616944 1616945 1616946 1616947],0.07825
627,obs,,P.28,,[1616329 1616330 1616331 1616332 1616333 1616334],0.07872
628,obs,,P.28,,[1615711 1615712 1615713 1615714 1615715],0.06677
629,obs,,,,,
630,obs,,P.28,,[1615084 1615085 1615086 1615087 1615088],0.06515
631,obs,,P.28,,[1614445 1614446 1614447 1614448 1614449],0.06507
632,obs,,P.28,,[1613793 1613794 1613795 1613796 1613797],0.06489
633,obs,,,,,
634,obs,,P.28,,[1613130 1613131 1613132 1613133 1613134 1613135],0.07803
635,obs,,P.28,,[1612461 1612462 1612463 1612464 1612465 1612466],0.07823
636,obs,,P.28,,[1611781 1611782 1611783 1611784 1611785 1611786],0.07806
637,obs,,P.28,,[1611097 1611098],0.02627
638,obs,,P.28,,[1611093 1611094 1611095 1611096],0.05223
639,obs,,P.28,,[1610397 1610398 1610399 1610400 1610401 1610402],0.07869
640,obs,,P.28,,[1609700 1609701 1609702 1609703 1609704 1609705],0.07812
641,obs,,P.28,,[1608989 1608990 1608991],0.03896
642,obs,,P.28,,[1608986 1608987 1608988],0.03869
643,obs,,P.28,,[1608254 1608255 1608256 1608257 1608258 1608259],0.07747
644,obs,,P.28,,[1607516 1607517 1607518 1607519 1607520 1607521],0.07782
645,obs,,P.28,,[1606777 1606778 1606779 1606780],0.05248
646,obs,,P.28,,[1606776],0.01287
647,obs,,P.28,,[1606031 1606032 1606033 1606034 1606035],0.06536
648,obs,,P.28,,[1605277 1605278 1605279 1605280 1605281],0.06503
649,obs,,P.28,,[1604519 1604520 1604521 1604522 1604523],0.06519
650,obs,,P.28,,[1603763],0.01334
651,obs,,P.28,,[1603759 1603760 1603761 1603762],0.05228
652,obs,,P.28,,[1602996 1602997 1602998 1602999 1603000 1603001],0.07863
653,obs,,P.28,,[1602233 1602234 1602235 1602236 1602237 1602238],0.07874
654,obs,,P.28,,[1601470 1601471 1601472],0.03858
655,obs,,P.28,,[1601467 1601468 1601469],0.03941
656,obs,,P.28,,[1600708 1600709 1600710 1600711 1600712 1600713],0.0783
657,obs,,P.28,,[1599948 1599949 1599950 1599951 1599952 1599953],0.07994
658,obs,,P.28,,[1599185 1599186 1599187 1599188 1599189 1599190],0.07844
659,obs,,,,,
660,obs,,P.28,,[1598420 1598421 1598422 1598423 1598424 1598425],0.07952
661,obs,,P.28,,[1597649 1597650 1597651 1597652 1597653 1597654],0.07962
662,obs,,P.28,,[1596870 1596871 1596872 1596873 1596874],0.06536
663,obs,,P.28,,[1596099],0.01286
664,obs,,P.28,,[1596095 1596096 1596097 1596098],0.05159
665,obs,,P.28,,[1595315 1595316 1595317 1595318 1595319],0.06499
666,obs,,P.28,,[1594536 1594537 1594538 1594539 1594540],0.06578
667,obs,,P.28,,[1593753 1593754 1593755 1593756 1593757],0.06531
668,obs,,,,,
669,obs,,P.28,,[1592977 1592978 1592979 1592980 1592981],0.06504
670,obs,,P.28,,[1592196 1592197 1592198 1592199 1592200 1592201],0.07926
671,obs,,P.28,,[1591414 1591415 1591416 1591417 1591418 1591419],0.07884
672,obs,,P.28,,[1590631 1590632],0.02606
673,obs,,P.28,,[1590627 1590628 1590629 1590630],0.05186
674,obs,,P.28,,[1589838 1589839 1589840 1589841 1589842 1589843],0.07775
675,obs,,P.28,,[1589042 1589043 1589044 1589045 1589046 1589047],0.07821
676,obs,,P.28,,[1588249 1588250 1588251 1588252 1588253 1588254],0.07888
677,obs,,,,,
678,obs,,P.28,,[1587450 1587451 1587452 1587453 1587454 1587455],0.07859
679,obs,,P.28,,[1586647 1586648 1586649 1586650 1586651 1586652],0.07769
680,obs,,P.28,,[1585838 1585839 1585840 1585841 1585842],0.06462
681,obs,,P.28,,[1585035 1585036],0.02584
682,obs,,P.28,,[1585032 1585033 1585034],0.03882
683,obs,,P.28,,[1584219 1584220 1584221 1584222 1584223],0.06453
684,obs,,P.28,,[1583402 1583403 1583404 1583405 1583406],0.06485
685,obs,,P.28,,[1582577 1582578 1582579 1582580 1582581],0.0656
686,obs,,P.28,,[1581756],0.01295
687,obs,,P.28,,[1581752 1581753 1581754 1581755],0.054
688,obs,,P.28,,[1580929 1580930 1580931 1580932 1580933],0.0647
689,obs,,P.28,,[1580106 1580107 1580108 1580109 1580110],0.06471
690,obs,,P.28,,[1579279 1579280 1579281 1579282 1579283 1579284],0.07732
691,obs,,,,,
692,obs,,P.28,,[1578447 1578448 1578449 1578450 1578451 1578452],0.07766
693,obs,,P.28,,[1577609 1577610 1577611 1577612 1577613 1577614],0.07838
694,obs,,P.28,,[1576780 1576781 1576782 1576783 1576784 1576785],0.07838
695,obs,,P.28,,[1575943 1575944 1575945 1575946],0.05205
696,obs,,P.28,,[1575941 1575942],0.02602
697,obs,,P.28,,[1575102 1575103 1575104 1575105 1575106 1575107],0.07913
698,obs,,P.28,,[1574266 1574267 1574268 1574269 1574270],0.065
699,obs,,P.28,,[1573430 1573431 1573432 1573433 1573434],0.06557
700,obs,,P.28,,[1572593 1572594 1572595],0.03917
701,obs,,P.28,,[1572591 1572592],0.02575
702,obs,,P.28,,[1571753 1571754 1571755 1571756 1571757],0.06542
703,obs,,P.28,,[1570920 1570921 1570922 1570923 1570924],0.0647
704,obs,,P.28,,[1570080 1570081 1570082 1570083 1570084],0.0659
705,obs,,P.28,,[1569238 1569239],0.02572
706,obs,,P.28,,[1569235 1569236 1569237],0.03913
707,obs,,P.28,,[1568390 1568391 1568392 1568393 1568394],0.0661
708,obs,,P.28,,[1567545 1567546 1567547 1567548 1567549],0.06715
709,obs,,P.28,,[1566697 1566698 1566699 1566700 1566701 1566702],0.07858
710,obs,,P.28,,[1565850 1565851],0.02598
711,obs,,P.28,,[1565846 1565847 1565848 1565849],0.05226
712,obs,,P.28,,[1564990 1564991 1564992 1564993 1564994 1564995],0.078
713,obs,,P.28,,[1564132 1564133 1564134 1564135 1564136 1564137],0.07872
714,obs,,P.28,,[1563277 1563278 1563279 1563280 1563281 1563282],0.07805
715,obs,,P.28,,[1562430 1562431 1562432],0.03895
716,obs,,P.28,,[1562427 1562428 1562429],0.03887
717,obs,,P.28,,[1561578 1561579 1561580 1561581 1561582],0.06509
718,obs,,P.28,,[1560729 1560730 1560731 1560732 1560733],0.06517
719,obs,,P.28,,[1559879 1559880 1559881 1559882 1559883],0.06543
720,obs,,P.28,,[1559032 1559033],0.02784
721,obs,,P.28,,[1559029 1559030 1559031],0.0393
722,obs,,P.28,,[1558179 1558180 1558181 1558182 1558183],0.06738
723,obs,,P.28,,[1557327 1557328 1557329 1557330 1557331],0.06507
724,obs,,P.28,,[1556474 1556475 1556476 1556477 1556478],0.06497
725,obs,,P.28,,[1555624 1555625 1555626],0.03961
726,obs,,P.28,,[1555622 1555623],0.02587
727,obs,,P.28,,[1554777 1554778 1554779 1554780 1554781],0.06462
728,obs,,P.28,,[1553929 1553930 1553931 1553932 1553933],0.06487
729,obs,,P.28,,[1553082 1553083 1553084 1553085 1553086 1553087],0.07861
730,obs,,P.28,,[1552234 1552235 1552236 1552237],0.052
731,obs,,P.28,,[1552232 1552233],0.02645
732,obs,,P.28,,[1551382 1551383 1551384 1551385 1551386 1551387],0.07818
733,obs,,P.28,,[1550533 1550534 1550535 1550536 1550537 1550538],0.07808
734,obs,,P.28,,[1549679 1549680 1549681 1549682 1549683 1549684],0.07814
735,obs,,P.28,,[1548829 1548830 1548831 1548832 1548833 1548834],0.07836
736,obs,,,,,
737,obs,,P.28,,[1547976 1547977 1547978 1547979 1547980],0.06571
738,obs,,P.28,,[1547120 1547121 1547122 1547123 1547124],0.06492
739,obs,,P.28,,[1546259 1546260 1546261 1546262 1546263],0.06513
740,obs,,P.28,,[1545392 1545393 1545394 1545395 1545396],0.06498
741,obs,,P.28,,[1544525],0.01351
742,obs,,P.28,,[1544521 1544522 1544523 1544524],0.05282
743,obs,,P.28,,[1543640 1543641 1543642 1543643 1543644],0.06524
744,obs,,P.28,,[1542747 1542748 1542749 1542750 1542751],0.0651
745,obs,,P.28,,[1541849 1541850 1541851 1541852 1541853],0.06455
746,obs,,P.28,,[1540946 1540947 1540948],0.03884
747,obs,,P.28,,[1540944 1540945],0.02591
748,obs,,P.28,,[1540036 1540037 1540038 1540039 1540040],0.06452
749,obs,,P.28,,[1539122 1539123 1539124 1539125 1539126 1539127],0.07778
750,obs,,P.28,,[1538208 1538209 1538210 1538211 1538212 1538213],0.0778
751,obs,,P.28,,[1537291 1537293 1537294 1537295 1537296],0.06607
752,obs,,P.28,,[1536373 1537292],0.0261
753,obs,,P.28,,[1536368 1536369 1536370 1536371 1536372],0.06652
754,obs,,P.28,,[1535443 1535444 1535445 1535446 1535447 1535448],0.07931
755,obs,,P.28,,[1534514 1534515 1534516 1534517 1534518],0.06561
756,obs,,P.28,,[1533585 1533586 1533587 1533588 1533589],0.06464
757,obs,,P.28,,[1532656 1532657],0.02585
758,obs,,P.28,,[1532653 1532654 1532655],0.03874
759,obs,,P.28,,[1531721 1531722 1531723 1531724 1531725],0.06507
760,obs,,P.28,,[1530788 1530789 1530790 1530791 1530792],0.06559
761,obs,,P.28,,[1529850 1529851 1529852 1529853 1529854],0.06501
762,obs,,P.28,,[1528913 1528914 1528915 1528916 1528917],0.06606
763,obs,,,,,
764,obs,,P.28,,[1527973 1527974 1527975 1527976 1527977],0.06555
765,obs,,P.28,,[1527032 1527033 1527034 1527035 1527036],0.06487
766,obs,,P.28,,[1526085 1526086 1526087 1526088 1526089],0.06501
767,obs,,P.28,,[1525147 1525148 1525149 1525150 1525151],0.06507
768,obs,,P.28,,[1524213 1524214 1524215],0.03919
769,obs,,P.28,,[1524211 1524212],0.02575
770,obs,,P.28,,[1523273 1523274 1523275 1523276 1523277 1523278],0.07772
