# file: s1.64800-86399.May.31.22.11.59.prettyPlan.csv May.31.22.11.59
# Spacecraft with id sat1
# Epoch [JDUT1] is 2458853.3125
# Step size [s] is 1.0
TP,mode,L-band,P-band,L-band GPs,P-band GPs,reward
637,obs,,P.14,,[1280242 1280243 1280244 1280245],0.12275
638,obs,,P.14,,[1281212 1281213 1281214 1281215],0.12003
639,obs,,P.14,,[1282179 1282180 1282181 1282182],0.11758
640,obs,,P.14,,[1283147 1283148 1283149 1283150],0.12059
641,obs,,P.14,,[1284111 1284112],0.06489
642,obs,,P.14,,[1285070],0.02906
643,obs,,P.14.E,,,
644,slew,,,,,
645,slew,,,,,
646,slew,,,,,
647,slew,,,,,
648,slew,,,,,
649,slew,,,,,
650,obs,,P.23.S,,,
651,obs,,P.23,,[1292690 1292691 1292692],0.04223
652,obs,,P.23,,[1293630],0.01486
653,obs,,P.23.E,,,
654,slew,,,,,
655,slew,,,,,
656,slew,,,,,
657,slew,,,,,
658,slew,,,,,
659,slew,,,,,
660,obs,,P.29.S,,,
661,obs,,P.29,,[1300189 1300190 1300191 1300192],0.11537
662,obs,,P.29,,[1301147 1301148 1301149],0.09338
663,obs,,P.29,,[1302105],0.03297
664,obs,,P.29.E,,,
665,slew,,,,,
666,slew,,,,,
667,slew,,,,,
668,obs,,P.30.S,,,
669,obs,,P.30,,[1306888 1306889],0.05868
670,obs,,P.30,,[1307831],0.02924
671,obs,,P.30.E,,,
672,slew,,,,,
673,slew,,,,,
674,slew,,,,,
675,obs,,P.31.S,,,
676,obs,,P.31,,[1313466],0.04127
677,obs,,P.31,,[1314399],0.03329
678,obs,,P.31.E,,,
692,obs,,P.31.S,,,
693,obs,,P.31,,[1327725],0.03259
694,obs,,P.31,,[1328677 1328678],0.06254
695,obs,,P.31,,[1329624 1329625 1329626],0.09218
696,obs,,P.31,,[1329623],0.23781
697,obs,,P.31,,[1330566 1330567 1330568 1330569],0.11877
698,obs,,P.31,,[1331521 1331522 1331523 1331524 1331525],0.14944
699,obs,,P.31,,[1332481 1332482 1332483 1332484 1332485],0.56451
700,obs,,P.31,,[1333427 1333428 1333429 1333430 1333431],0.35453
701,obs,,P.31,,[1334365 1334366 1334367 1334368 1334369],0.35625
702,obs,,P.31,,[1335287 1335288 1335289 1335290 1335291],0.14794
703,obs,,P.31,,[1336209 1336210 1336211 1336212 1336213],0.15172
704,obs,,P.31,,[1337157 1337158 1337159],0.08679
705,obs,,P.31,,[1337155 1337156],0.05777
706,obs,,P.31,,[1338119 1338120 1338121 1338122 1338123],0.14454
707,obs,,P.31,,[1339083 1339084 1339085 1339086 1339087],0.14341
708,obs,,P.31,,[1340041 1340042 1340043 1340044 1340045],0.14459
709,obs,,P.31,,[1341003 1341004 1341005 1341006 1341007],0.16039
710,obs,,P.31.E,,,
711,slew,,,,,
712,slew,,,,,
713,slew,,,,,
714,slew,,,,,
715,slew,,,,,
716,slew,,,,,
717,slew,,,,,
718,slew,,,,,
719,slew,,,,,
720,slew,,,,,
721,slew,,,,,
722,slew,,,,,
723,slew,,,,,
724,slew,,,,,
725,slew,,,,,
726,idle,,,,,
727,obs,,P.33.S,,,
728,obs,,P.33,,[1354160],0.02848
729,obs,,P.33,,[1354988],0.23726
730,obs,,P.33,,[1355819],0.02918
731,obs,,P.33,,[1356642],0.02978
732,obs,,P.33,,[1357465 1357466 1357467],0.32387
733,obs,,,,,
734,obs,,P.33,,[1359094],0.23726
735,obs,,P.33,,[1359902],0.18005
736,obs,,P.33.E,,,
737,slew,,,,,
738,slew,,,,,
739,slew,,,,,
740,idle,,,,,
741,idle,,,,,
742,idle,,,,,
743,idle,,,,,
744,idle,,,,,
745,idle,,,,,
746,idle,,,,,
747,idle,,,,,
748,idle,,,,,
749,idle,,,,,
750,idle,,,,,
751,idle,,,,,
752,idle,,,,,
753,obs,,P.32.S,,,
754,obs,,P.32,,[1372936],0.01774
755,obs,,P.32.E,,,
758,obs,,P.32.S,,,
759,obs,,P.32,,[1375971],0.23728
760,obs,,P.32.E,,,
763,obs,,P.32.S,,,
764,obs,,P.32,,[1379023],0.02848
765,obs,,,,,
766,obs,,P.32,,[1380525 1380526 1380527],0.0864
767,obs,,P.32,,[1381278 1381279 1381280 1381281],0.54358
768,obs,,P.32,,[1382051 1382052 1382053 1382054],0.53321
769,obs,,P.32,,[1382831 1382832 1382833],0.52718
770,obs,,P.32,,[1383617],0.02924
771,obs,,P.32,,[1383618],0.03021
772,obs,,P.32,,[1384411 1384412 1384413],0.29478
773,obs,,P.32,,[1385212 1385213 1385214 1385215],0.32433
774,obs,,P.32,,[1386017 1386018 1386019 1386020],0.11506
775,obs,,P.32,,[1386821 1386822 1386823 1386824],0.32348
776,obs,,P.32,,[1387625 1387626 1387627 1387628],0.32292
777,obs,,P.32,,[1387629 1388429 1388430 1388431],0.7427
778,obs,,P.32,,[1388432 1388433 1389234],0.29531
779,obs,,P.32,,[1389235 1389236 1389237 1389238],0.32288
780,obs,,P.32,,[1390043 1390044 1390045 1390046 1390047],0.35201
781,obs,,P.32,,[1390847 1390848 1390849 1390850 1390851],0.56117
782,obs,,P.32,,[1391654 1391655 1391656 1391657 1391658],0.56071
783,obs,,P.32,,[1392461 1392462 1392463 1392464 1392465],0.77015
784,obs,,P.32,,[1393265 1393266 1393267 1393268],0.53243
785,obs,,P.32,,[1394070 1394071],0.47524
786,obs,,P.32,,[1394072 1394073 1394877],0.50369
787,obs,,P.32,,[1394878 1394879 1394880],0.50408
788,obs,,P.32,,[1395682 1395683 1395684 1395685 1395686],0.97947
789,obs,,P.32,,[1396487 1396488 1396489 1396490 1396491],0.97822
790,obs,,P.32,,[1397300 1397301 1397302 1397303 1397304],0.97917
791,obs,,P.32,,[1398118 1398119 1398120 1398121 1398122],0.97852
792,obs,,P.32,,[1398942 1398943 1398944 1398945],0.95027
793,obs,,P.32,,[1398946 1399774 1399775 1399776],0.74154
794,obs,,P.32,,[1399777 1399778 1400610],0.50385
795,obs,,P.32,,[1400611 1400612 1400613 1400614],0.741
796,obs,,P.32,,[1401455 1401456 1401457 1401458 1401459],0.9785
797,obs,,P.32,,[1402305 1402306 1402307 1402308 1402309],0.97815
798,obs,,P.32,,[1403156 1403157 1403158 1403159 1403160],0.9788
799,obs,,P.32,,[1404001 1404002 1404003 1404004 1404005],1.18703
800,obs,,P.32,,[1404847 1404848 1404849 1404850],0.94985
801,obs,,P.32,,[1404851 1405707 1405708],0.71207
802,obs,,P.32,,[1405709 1405710 1405711],0.71314
803,obs,,P.32,,[1406572 1406573 1406574 1406575 1406576],1.18697
804,obs,,P.32,,[1407442 1407443 1407444 1407445 1407446],1.1879
805,obs,,P.32,,[1408312 1408313 1408314 1408315 1408316],1.19004
806,obs,,P.32,,[1409186 1409187 1409188 1409189 1409190],1.1883
807,obs,,P.32,,[1410059 1410060 1410061 1410062 1410063],1.18795
808,obs,,P.32,,[1410927 1410928 1410929],0.71273
809,obs,,P.32,,[1410930 1410931 1411796],0.71208
810,obs,,P.32,,[1411797 1411798 1411799 1411800],0.95
811,obs,,P.32,,[1412673 1412674 1412675 1412676 1412677],1.18725
812,obs,,P.32,,[1413559 1413560 1413561 1413562 1413563],1.1875
813,obs,,P.32,,[1414457 1414458 1414459 1414460 1414461],1.18722
814,obs,,P.32,,[1415361 1415362 1415363 1415364 1415365],1.18823
815,obs,,P.32,,[1416264 1416265 1416266 1416267],0.94984
816,obs,,P.32,,[1416268 1417169 1417170],0.71248
817,obs,,P.32,,[1417171 1417172 1417173],0.71268
818,obs,,P.32,,[1418079 1418080 1418081 1418082 1418083],1.18712
819,obs,,P.32,,[1419000 1419001 1419002 1419003 1419004],1.18762
820,obs,,P.32,,[1419925 1419926 1419927 1419928 1419929],1.18751
821,obs,,P.32,,[1420843 1420844 1420845 1420846 1420847],1.18763
822,obs,,P.32,,[1421763 1421764 1421765 1421766],0.94998
823,obs,,P.32,,[1421767 1422687 1422688],0.71198
824,obs,,P.32,,[1422689 1422690 1422691 1423606],0.7297
825,obs,,P.32,,[1423607 1423608 1423609 1423610],0.94988
826,obs,,P.32,,[1424526 1424527 1424528 1424529 1424530],0.96786
827,obs,,P.32,,[1425452 1425453 1425454 1425455 1425456],0.96762
828,obs,,P.32,,[1426378 1426379 1426380 1426381 1426382],1.18833
829,obs,,P.32,,[1427304 1427305 1427306 1427307 1427308],1.18756
830,obs,,P.32,,[1428238 1428239 1428240 1428241],0.94983
831,obs,,P.32,,[1428242 1429171 1429172],0.7131
832,obs,,P.32,,[1429173 1429174 1429175],0.71229
833,obs,,P.32,,[1430108 1430109 1430110 1430111 1430112],0.96742
834,obs,,P.32,,[1431052 1431053 1431054 1431055 1431056],0.96747
835,obs,,P.32,,[1432008 1432009 1432010 1432011 1432012],1.18741
836,obs,,P.32,,[1432963 1432964 1432965 1432966 1432967],0.52903
837,obs,,P.32,,[1433930 1433931 1433932 1433933],0.73032
838,obs,,P.32,,[1433934 1434891 1434892],0.27339
839,obs,,P.32,,[1434893 1434894 1434895],0.05402
840,obs,,P.32,,[1435854 1435855 1435856 1435857 1435858],0.08956
841,obs,,P.32,,[1436810 1436811 1436812 1436813 1436814],0.09068
842,obs,,P.32,,[1437766 1437767 1437768 1437769 1437770],0.08939
843,obs,,P.32,,[1438738 1438739 1438740 1438741 1438742],0.08943
844,obs,,P.32,,[1439709 1439710 1439711 1439712],0.0715
845,obs,,P.32,,[1439713 1440662 1440663],0.0535
846,obs,,P.32,,[1440664 1440665 1440666],0.05495
847,obs,,P.32,,[1441616 1441617 1441618 1441619 1441620],0.09049
848,obs,,P.32,,[1442568 1442569 1442570 1442571 1442572],0.09025
849,obs,,P.32,,[1443513 1443514 1443515 1443516 1443517],0.09008
850,obs,,P.32,,[1444450 1444451 1444452 1444453 1444454],0.09044
851,obs,,P.32,,[1445387 1445388 1445389 1445390],0.29115
852,obs,,P.32,,[1445391 1446327 1446328],0.27328
853,obs,,P.32,,[1446329 1446330 1446331],0.49279
854,obs,,P.32,,[1447272 1447273 1447274 1447275 1447276],0.08921
855,obs,,P.32,,[1448228 1448229 1448230 1448231 1448232],0.30985
856,obs,,P.32,,[1449188 1449189 1449190 1449191 1449192],1.18688
857,obs,,P.32,,[1450158 1450159 1450160 1450161 1450162],1.1886
858,obs,,P.32,,[1451125 1451126 1451127],0.71325
859,obs,,P.32,,[1451128 1451129 1452086],0.71218
860,obs,,P.32,,[1452087 1452088 1452089 1452090],0.94981
861,obs,,P.32,,[1453042 1453043 1453044 1453045 1453046],1.18912
862,obs,,P.32,,[1453990 1453991 1453992 1453993 1453994],1.19012
863,obs,,P.32,,[1454934 1454935 1454936 1454937 1454938],1.18845
864,obs,,P.32,,[1455873 1455874 1455875 1455876 1455877],1.18693
865,obs,,P.32,,[1456800 1456801 1456802],0.71207
866,obs,,P.32,,[1456803 1456804 1457716],0.71214
867,obs,,P.32,,[1457717 1457718 1457719 1457720],0.95009
868,obs,,P.32,,[1458630 1458631 1458632 1458633 1458634],0.96769
869,obs,,P.32,,[1459544 1459545 1459546 1459547 1459548],1.18761
