# file: s2.43200-64799.May.31.22.10.18.prettyPlan.csv May.31.22.10.18
# Spacecraft with id sat2
# Epoch [JDUT1] is 2458853.0625
# Step size [s] is 1.0
TP,mode,L-band,P-band,L-band GPs,P-band GPs,reward
5449,idle,,,,,
5450,idle,,,,,
5451,idle,,,,,
5452,idle,,,,,
5453,idle,,,,,
5454,idle,,,,,
5455,idle,,,,,
5456,idle,,,,,
5457,idle,,,,,
5458,idle,,,,,
5459,idle,,,,,
5460,idle,,,,,
5461,idle,,,,,
5462,idle,,,,,
5463,idle,,,,,
5464,idle,,,,,
5465,idle,,,,,
5466,idle,,,,,
5467,idle,,,,,
5468,idle,,,,,
5469,idle,,,,,
5470,idle,,,,,
5471,idle,,,,,
5472,idle,,,,,
5473,idle,,,,,
5474,idle,,,,,
5475,idle,,,,,
5476,idle,,,,,
5477,idle,,,,,
5478,idle,,,,,
5479,idle,,,,,
5480,idle,,,,,
5481,idle,,,,,
5482,idle,,,,,
5483,idle,,,,,
5484,idle,,,,,
5485,idle,,,,,
5486,idle,,,,,
5487,idle,,,,,
5488,idle,,,,,
5489,idle,,,,,
5490,idle,,,,,
5491,idle,,,,,
5492,idle,,,,,
5493,idle,,,,,
5494,idle,,,,,
5495,idle,,,,,
5496,idle,,,,,
5497,idle,,,,,
5498,idle,,,,,
5499,idle,,,,,
5500,idle,,,,,
5501,idle,,,,,
5502,idle,,,,,
5503,idle,,,,,
5504,idle,,,,,
5505,idle,,,,,
5506,idle,,,,,
5507,idle,,,,,
5508,idle,,,,,
5509,idle,,,,,
5510,idle,,,,,
5511,idle,,,,,
5512,idle,,,,,
5513,idle,,,,,
5514,idle,,,,,
5515,idle,,,,,
5516,idle,,,,,
5517,idle,,,,,
5518,idle,,,,,
5519,idle,,,,,
5520,idle,,,,,
5521,idle,,,,,
5522,idle,,,,,
5523,idle,,,,,
5524,obs,,P.49.S,,,
5525,obs,,P.49,,[1626900 1626901 1626902 1626903],0.35699
5526,obs,,,,,
5527,obs,,P.49,,[1626395 1626396 1626397 1626398 1626399 1626400],0.60191
5528,obs,,P.49,,[1625878 1625879 1625880 1625881 1625882],0.16611
5529,obs,,P.49,,[1625349 1625350 1625351 1625352],0.1793
5530,obs,,P.49,,[1625353 1625354],0.1382
5531,obs,,P.49,,[1624801 1624802 1624803 1624804 1624805 1624806],0.12332
5532,obs,,P.49,,[1624241 1624242 1624243 1624244 1624245 1624246],0.12247
5533,obs,,P.49,,[1623682 1623683 1623684 1623685],0.0822
5534,obs,,P.49,,[1623686 1623687],0.04093
5535,obs,,P.49,,[1623124 1623125 1623126 1623127 1623128 1623129],0.12383
5536,obs,,P.49,,[1622566 1622567 1622568 1622569 1622570 1622571],0.51011
5537,obs,,P.49,,[1622004 1622005 1622006],0.25481
5538,obs,,P.49,,[1622007 1622008 1622009],0.06133
5539,obs,,P.49,,[1621433 1621434 1621435 1621436 1621437],0.10211
5540,obs,,P.49,,[1620850 1620851 1620852 1620853 1620854],0.10203
5541,obs,,P.49,,[1620265 1620266],0.04098
5542,obs,,P.49,,[1620267 1620268 1620269],0.06112
5543,obs,,P.49,,[1619678 1619679 1619680 1619681 1619682],0.10227
5544,obs,,P.49,,[1619086 1619087 1619088 1619089 1619090],0.1022
5545,obs,,P.49,,[1618484 1618485],0.04105
5546,obs,,P.49,,[1618486 1618487 1618488],0.0612
5547,obs,,P.49,,[1617874 1617875 1617876 1617877 1617878 1617879],0.12429
5548,obs,,P.49,,[1617266 1617267 1617268 1617269 1617270 1617271],0.12352
5549,obs,,P.49,,[1616656 1616657],0.0416
5550,obs,,P.49,,[1616658 1616659 1616660 1616661],0.08208
5551,obs,,P.49,,[1616037 1616038 1616039 1616040 1616041 1616042],0.12259
5552,obs,,P.49,,[1615414 1615415 1615416 1615417 1615418 1615419],0.12432
5553,obs,,P.49,,[1614778 1614779],0.04078
5554,obs,,P.49,,[1614780 1614781 1614782 1614783],0.08206
5555,obs,,P.49,,[1614126 1614127 1614128 1614129 1614130 1614131],0.12315
5556,obs,,P.49,,[1613467 1613468 1613469 1613470 1613471 1613472],0.12431
5557,obs,,P.49,,[1612800 1612801 1612802],0.06158
5558,obs,,P.49,,[1612803 1612804 1612805],0.06145
5559,obs,,P.49,,[1612123 1612124 1612125 1612126 1612127 1612128],0.12493
5560,obs,,P.49,,[1611437 1611438 1611439 1611440 1611441 1611442],0.12342
5561,obs,,P.49,,[1610744 1610745 1610746],0.06123
5562,obs,,P.49,,[1610747 1610748 1610749],0.06163
5563,obs,,P.49,,[1610044 1610045 1610046 1610047 1610048 1610049],0.12225
5564,obs,,P.49,,[1609333 1609334 1609335 1609336 1609337 1609338],0.12508
5565,obs,,P.49,,[1608601 1608602 1608603 1608604],0.37281
5566,obs,,P.49,,[1608605 1608606],0.04193
5567,obs,,P.49,,[1607863 1607864 1607865 1607866 1607867 1607868],0.31688
5568,obs,,P.49,,[1607123 1607124 1607125 1607126 1607127 1607128],0.31771
5569,obs,,P.49,,[1606381 1606382 1606383 1606384 1606385],0.19984
5570,obs,,P.49,,[1606386],0.11718
5571,obs,,P.49,,[1605636 1605637 1605638 1605639 1605640],0.29613
5572,obs,,P.49,,[1604881 1604882 1604883 1604884 1604885],0.10242
5573,obs,,P.49,,[1604123 1604124 1604125 1604126 1604127],0.1022
5574,obs,,,,,
5575,obs,,P.49,,[1603361 1603362 1603363 1603364 1603365],0.19947
5576,obs,,P.49,,[1602597 1602598 1602599 1602600 1602601],0.10209
5577,obs,,P.49,,[1601833 1601834 1601835 1601836 1601837],0.10226
5578,obs,,P.49,,[1601067],0.0204
5579,obs,,P.49,,[1601068 1601069 1601070 1601071],0.08262
5580,obs,,P.49,,[1600306 1600307 1600308 1600309 1600310],0.10231
5581,obs,,P.49,,[1599545 1599546 1599547 1599548 1599549],0.10263
5582,obs,,P.49,,[1598781 1598782 1598783],0.06119
5583,obs,,P.49,,[1598784 1598785],0.04083
5584,obs,,P.49,,[1598016 1598017 1598018 1598019 1598020],0.10236
5585,obs,,P.49,,[1597243 1597244 1597245 1597246 1597247],0.10277
5586,obs,,P.49,,[1596464 1596465 1596466 1596467 1596468],0.10293
5587,obs,,,,,
5588,obs,,P.49,,[1595688 1595689 1595690 1595691 1595692],0.10259
5589,obs,,P.49,,[1594908 1594909 1594910 1594911 1594912 1594913],0.12346
5590,obs,,P.49,,[1594128 1594129 1594130 1594131 1594133],0.1022
5591,obs,,P.49,,[1593347 1593348],0.04092
5592,obs,,P.49,,[1593349 1593350 1593351 1593352],0.08159
5593,obs,,P.49,,[1592571 1592572 1592573 1592574 1592575 1592576],0.12257
5594,obs,,P.49,,[1591791 1591792 1591793 1591794 1591795 1591796],0.12403
5595,obs,,P.49,,[1591005 1591006 1591007 1591008],0.08332
5596,obs,,P.49,,[1591009 1591010],0.23469
5597,obs,,P.49,,[1590219 1590220 1590221 1590222 1590223 1590224],0.31651
5598,obs,,P.49,,[1589428 1589429 1589430 1589431 1589432 1589433],0.12338
5599,obs,,P.49,,[1588631 1588632 1588633 1588634 1588635 1588636],0.31731
5600,obs,,P.49,,[1587837],0.02037
5601,obs,,P.49,,[1587838 1587839 1587840 1587841 1587842],0.20014
5602,obs,,P.49,,[1587038 1587039 1587040 1587041 1587042 1587043],0.12467
5603,obs,,P.49,,[1586233 1586234 1586235 1586236 1586237 1586238],0.12566
5604,obs,,P.49,,[1585425 1585426 1585427 1585428],0.08222
5605,obs,,P.49,,[1585429 1585430],0.04089
5606,obs,,P.49,,[1584616 1584617 1584618 1584619 1584620 1584621],0.12262
5607,obs,,P.49,,[1583798 1583799 1583800 1583801 1583802 1583803],0.21893
5608,obs,,P.49,,[1582979 1582980 1582981 1582982 1582983 1582984],0.12268
5609,obs,,P.49,,[1582154 1582155],0.0407
5610,obs,,P.49,,[1582156 1582157 1582158 1582159],0.08302
5611,obs,,P.49,,[1581330 1581331 1581332 1581333 1581334 1581335],0.12313
5612,obs,,P.49,,[1580504 1580505 1580506 1580507 1580508 1580509],0.12286
5613,obs,,P.49,,[1579680 1579681 1579682 1579683],0.08246
5614,obs,,P.49,,[1579684 1579685],0.04076
5615,obs,,P.49,,[1578852 1578853 1578854 1578855 1578856 1578857],0.12376
5616,obs,,P.49,,[1578017 1578018 1578019 1578020 1578021 1578022],0.12328
5617,obs,,P.49,,[1577181 1577182 1577183 1577184 1577185],0.10336
5618,obs,,P.49,,[1576350 1576351],0.04091
5619,obs,,P.49,,[1576352 1576353 1576354],0.06169
5620,obs,,P.49,,[1575511 1575512 1575513 1575514 1575515],0.10255
5621,obs,,P.49,,[1574672 1574673 1574674 1574675 1574676],0.10337
5622,obs,,P.49,,[1573837 1573838 1573839 1573840 1573841],0.1026
5623,obs,,,,,
5624,obs,,P.49,,[1572999 1573000 1573001 1573002 1573003],0.10229
5625,obs,,P.49,,[1572159 1572160 1572161 1572162 1572163],0.10267
5626,obs,,P.49,,[1571324 1571325 1571326 1571327],0.08174
5627,obs,,P.49,,[1570489 1570490 1570491 1570492],0.08178
5628,obs,,P.49,,[1570493],0.02053
5629,obs,,P.49,,[1569648 1569649 1569650 1569651 1569652],0.10279
5630,obs,,P.49,,[1568802 1568803 1568804 1568805 1568806],0.10179
5631,obs,,P.49,,[1567956 1567957 1567958 1567960],0.08257
5632,obs,,P.49,,[1567111 1567112],0.04095
5633,obs,,P.49,,[1567113 1567115],0.04085
5634,obs,,P.49,,[1566262 1566263 1566264 1566265 1566266],0.10259
5635,obs,,P.49,,[1565411 1565412 1565413 1565414 1565415],0.10192
5636,obs,,P.49,,[1564554 1564555 1564556 1564557 1564558],0.10254
5637,obs,,P.49,,[1563696 1563697],0.04109
5638,obs,,P.49,,[1563698 1563699 1563700],0.06148
5639,obs,,P.49,,[1562841 1562842 1562843 1562845],0.08211
5640,obs,,P.49,,[1561991 1561992 1561993 1561994 1561995],0.10213
5641,obs,,P.49,,[1561142 1561143 1561144 1561145 1561146],0.10268
5642,obs,,P.49,,[1560290],0.02139
5643,obs,,P.49,,[1560291 1560292 1560293 1560294],0.08332
5644,obs,,P.49,,[1559442 1559443 1559444],0.06233
5645,obs,,P.49,,[1558592 1558593 1558594 1558596],0.08386
5646,obs,,P.49,,[1557741 1557742 1557743 1557745],0.08248
5647,obs,,P.49,,[1556887],0.02045
5648,obs,,P.49,,[1556888 1556891],0.04233
5649,obs,,P.49,,[1556039 1556040 1556041 1556043],0.08263
5650,obs,,P.49,,[1555192 1555193 1555194 1555195],0.08277
5651,obs,,P.49,,[1554346 1554348],0.04107
5652,obs,,P.49,,[1553499],0.02052
5653,obs,,P.49,,[1553500 1553501 1553502 1553503],0.27591
5654,obs,,P.49,,[1552647 1552648 1552649 1552650 1552651],0.19883
5655,obs,,P.49,,[1551798 1551799 1551800 1551801 1551802],0.19935
5656,obs,,P.49,,[1550950 1550951 1550952 1550953 1550954],0.39302
5657,obs,,P.49,,[1550098],0.02038
5658,obs,,P.49,,[1550099 1550100 1550101 1550102],0.27564
5659,obs,,P.49,,[1549246 1549247 1549248 1549249 1549250],0.19928
5660,obs,,P.49,,[1548396 1548397 1548398 1548399 1548400],0.10382
5661,obs,,P.49,,[1547535 1547536 1547537 1547538 1547539 1547540],0.60757
5662,obs,,P.49,,[1546673],0.02037
5663,obs,,P.49,,[1546674 1546675 1546676 1546677],0.46945
5664,obs,,P.49,,[1545809 1545810 1545811 1545812 1545813 1545814],0.60871
5665,obs,,P.49,,[1544937 1544938 1544939 1544940 1544941 1544942],0.61007
5666,obs,,P.49,,[1544057 1544058 1544059 1544060 1544061 1544062],0.51095
5667,obs,,P.49,,[1543167 1543168],0.04085
5668,obs,,P.49,,[1543169 1543170 1543171 1543172],0.46953
5669,obs,,P.49,,[1542268 1542269 1542270 1542271 1542272 1542273],0.60729
5670,obs,,P.49,,[1541363 1541364 1541365 1541366 1541367 1541368],0.51076
5671,obs,,P.49,,[1540456 1540457 1540458 1540459 1540460 1540461],0.51056
5672,obs,,P.49,,[1539544 1539545 1539546],0.25521
5673,obs,,P.49,,[1539547 1539548 1539549],0.15896
5674,obs,,P.49,,[1538627 1538628 1538629 1538630 1538631 1538632],0.41473
5675,obs,,P.49,,[1537712 1537713 1537714 1537715 1537716 1537717],0.60819
5676,obs,,P.49,,[1536792 1536793 1536794 1536795 1536796 1536797],0.60748
5677,obs,,P.49,,[1535867 1535868 1535869 1535870 1535871],0.58681
5678,obs,,P.49,,[1535872],0.02054
5679,obs,,P.49,,[1534939 1534940 1534941 1534942 1534943 1534944],0.70433
5680,obs,,P.49,,[1534009 1534010 1534011 1534012 1534013 1534014],0.70447
5681,obs,,P.49,,[1533079 1533080 1533081 1533082 1533083 1533084],0.60724
5682,obs,,P.49,,[1532146 1532147 1532148 1532149 1532150 1532151],0.70434
5683,obs,,P.49,,[1531213],0.1173
5684,obs,,P.49,,[1531214 1531215 1531216 1531217 1531218],0.4895
5685,obs,,P.49,,[1530278 1530279 1530280 1530281 1530282 1530283],0.70382
5686,obs,,P.49,,[1529340 1529341 1529342 1529343 1529344 1529345],0.70357
5687,obs,,P.49,,[1528404 1528405 1528406 1528407 1528408 1528409],0.41314
5688,obs,,P.49,,[1527466 1527467 1527468],0.35208
5689,obs,,P.49,,[1527469 1527470 1527471],0.15835
5690,obs,,P.49,,[1526522 1526523 1526524 1526525 1526526 1526527],0.70329
5691,obs,,P.49,,[1525579 1525580 1525581 1525582 1525583 1525584],0.70298
5692,obs,,P.49,,[1524639 1524640 1524641 1524642 1524643 1524644],0.5096
5693,obs,,P.49,,[1523703 1523704 1523705 1523706 1523707],0.49026
5694,obs,,P.49,,[1522768 1523708],0.23546
5695,obs,,P.49,,[1522769 1522770 1522771 1522772 1522773],0.48999
5696,obs,,P.49,,[1521832 1521833 1521834 1521835 1521836 1521837],0.70322
5697,obs,,P.49,,[1520888 1520889 1520890 1520891 1520892 1520893],0.70424
5698,obs,,P.49,,[1519939 1519940 1519941 1519942 1519943 1519944],0.70376
5699,obs,,P.49,,[1518987 1518988],0.23512
5700,obs,,P.49,,[1518989 1518990 1518991],0.35141
5701,obs,,P.49,,[1518031 1518032 1518033 1518034 1518035 1518036],0.70338
5702,obs,,P.49,,[1517066 1517067 1517068 1517069 1517070 1517071],0.70574
5703,obs,,P.49,,[1516105 1516106 1516107 1516108 1516109],0.587
5704,obs,,P.49,,[1515140 1515141 1515142 1515143 1515144],0.58644
5705,obs,,,,,
5706,obs,,P.49,,[1514176 1514177 1514178 1514179 1514180],0.58614
5707,obs,,P.49,,[1513201 1513202 1513203 1513204 1513205],0.58677
5708,obs,,P.49,,[1512228 1512229 1512230 1512231 1512232],0.58655
5709,obs,,P.49,,[1511250 1511251 1511252 1511253 1511254],0.58614
5710,obs,,P.49,,[1510275 1510276 1510277],0.35139
5711,obs,,P.49,,[1510278 1510279],0.23468
5712,obs,,P.49,,[1509294 1509295 1509296 1509297 1509298],0.58615
5713,obs,,P.49,,[1508309 1508310 1508311 1508312 1508313],0.58631
5714,obs,,P.49,,[1507327 1507328 1507329 1507330 1507331],0.58714
5715,obs,,P.49,,[1506343 1506344 1506345 1506346 1506347],0.58625
5716,obs,,P.49,,[1505353],0.11756
5717,obs,,P.49,,[1505354 1505355 1505356 1505357],0.46893
5718,obs,,P.49,,[1504363 1504364 1504365 1504366 1504367],0.58626
5719,obs,,P.49,,[1503374 1503375 1503376 1503377 1503378],0.58666
5720,obs,,P.49,,[1502386 1502387 1502388 1502389 1502390],0.58622
5721,obs,,P.49,,[1501398 1501399 1501400 1501401 1501402],0.5865
5722,obs,,,,,
5723,obs,,P.49,,[1500414 1500415 1500416 1500417 1500418],0.58657
5724,obs,,P.49,,[1499428 1499429 1499430 1499431 1499432],0.58595
5725,obs,,P.49,,[1498442 1498443 1498444 1498445 1498446],0.58611
5726,obs,,P.49,,[1497459 1497460 1497461 1497462 1497463],0.58582
5727,obs,,P.49,,[1496475 1496476 1496477 1496478 1496479],0.58698
5728,obs,,,,,
5729,obs,,P.49,,[1495494 1495495 1495496 1495497 1495498],0.58646
5730,obs,,P.49,,[1494514 1494515 1494516 1494517 1494518],0.58616
5731,obs,,P.49,,[1493537 1493538 1493539 1493540 1493541],0.5859
5732,obs,,P.49,,[1492555 1492556 1492557 1492558 1492559],0.58621
5733,obs,,P.49,,[1491576 1491577 1491578 1491579],0.47093
5734,obs,,P.49,,[1491580],0.11732
5735,obs,,P.49,,[1490597 1490598 1490599 1490600 1490601],0.58618
5736,obs,,P.49,,[1489623 1489624 1489625 1489626 1489627],0.58614
5737,obs,,P.49,,[1488653 1488654 1488655 1488656 1488657],0.58606
5738,obs,,P.49,,[1487681 1487682 1487683 1487684 1487685],0.58661
5739,obs,,P.49,,[1486716 1486717 1486718 1486719],0.46937
5740,obs,,P.49,,[1486720],0.11733
5741,obs,,P.49,,[1485761 1485762 1485763 1485764 1485765],0.58705
5742,obs,,P.49,,[1484806 1484807 1484808 1484809 1484810],0.48973
5743,obs,,P.49,,[1483845 1483846 1483847 1483848 1483849],0.58716
5744,obs,,P.49,,[1482899 1482900 1482901 1482902 1482903],0.58882
5745,obs,,P.49,,[1481958 1481959 1481960 1481961 1481962],0.58728
5746,obs,,,,,
5747,obs,,P.49,,[1481019 1481020 1481021 1481022 1481023],0.58621
5748,obs,,P.49,,[1480086 1480087 1480088 1480089 1480090],0.58687
5749,obs,,P.49,,[1479160 1479161 1479162 1479163 1479164],0.58683
5750,obs,,P.49,,[1478238 1478239 1478240 1478241 1478242],0.58711
5751,obs,,P.49,,[1477328 1477329 1477330 1477331 1477332],0.58824
5752,obs,,,,,
5753,obs,,P.49,,[1476421 1476422 1476423 1476424 1476425],0.58758
5754,obs,,P.49,,[1475507 1475508 1475509 1475510 1475511],0.5875
5755,obs,,P.49,,[1474597 1474598 1474599 1474600 1474601],0.58635
5756,obs,,P.49,,[1473689 1473690 1473691 1473692 1473693],0.58647
5757,obs,,P.49,,[1472774 1472775 1472776 1472777 1472778],0.58637
5758,obs,,,,,
5759,obs,,P.49,,[1471869 1471870 1471871 1471872 1471873],0.58614
5760,obs,,P.49,,[1470969 1470970 1470971 1470972],0.27624
5761,obs,,P.49,,[1470067 1470068 1470069],0.15887
5762,obs,,P.49,,[1469166 1469167 1469168 1469169],0.46953
5763,obs,,P.49,,[1468255 1468256 1468257 1468258 1468259],0.49003
5764,obs,,P.49,,[1467346],0.0205
5765,obs,,P.49,,[1467347 1467348 1467349],0.35183
5766,obs,,P.49,,[1466432 1466433 1466434 1466435 1466436],0.48167
5767,obs,,P.49,,[1465519 1465520 1465521 1465522 1465523],0.58748
5768,obs,,P.49,,[1464604 1464605 1464606 1464607 1464608],0.58632
5769,obs,,P.49,,[1463692 1463693 1463694 1463695 1463696],0.58639
5770,obs,,P.49,,[1462779 1462780 1462781 1462782 1462783],0.5861
5771,obs,,,,,
5772,obs,,P.49,,[1461862 1461863 1461864 1461865 1461866],0.58624
5773,obs,,P.49,,[1460942 1460943 1460944 1460945 1460946],0.58678
5774,obs,,P.49,,[1460022 1460023 1460024 1460025 1460026],0.58602
5775,obs,,P.49,,[1459108 1459109 1459110 1459111 1459112],0.58648
5776,obs,,P.49,,[1458198 1458199 1458200 1458201 1458202],0.58686
5777,obs,,P.49,,[1457282],0.11722
5778,obs,,P.49,,[1457283 1457284 1457285 1457286],0.46952
5779,obs,,P.49,,[1456366 1456367 1456368 1456369 1456370],0.58751
5780,obs,,P.49,,[1455440 1455441 1455442 1455443 1455444],0.58863
5781,obs,,P.49,,[1454499 1454500 1454501 1454502 1454503],0.58887
5782,obs,,P.49,,[1453554 1453555 1453556 1453557 1453558],0.58802
5783,obs,,P.49,,[1452606 1452607 1452608 1452609 1452610],0.58828
5784,obs,,,,,
5785,obs,,P.49,,[1451649 1451650 1451651 1451652 1451653 1451654],0.70425
5786,obs,,P.49,,[1450686 1450687 1450688 1450689 1450690 1450691],0.70362
5787,obs,,P.49,,[1449715 1449716 1449717 1449718 1449719 1449720],0.70335
5788,obs,,P.49,,[1448748 1448749 1448750 1448751 1448752 1448753],0.704
5789,obs,,P.49,,[1447791 1447792 1447793 1447794 1447795 1447796],0.70298
5790,obs,,P.49,,[1446838 1446839 1446840],0.35153
5791,obs,,P.49,,[1446841 1446842],0.23444
5792,obs,,P.49,,[1445891 1445892 1445893 1445894 1445895],0.58577
5793,obs,,P.49,,[1444955 1444956 1444957 1444958 1444959],0.58652
5794,obs,,P.49,,[1444018 1444019 1444020 1444021 1444022],0.58659
5795,obs,,P.49,,[1443076 1443077 1443078 1443079 1443080],0.58704
5796,obs,,P.49,,[1442124 1442125 1442126 1442127 1442128],0.58622
5797,obs,,P.49,,[1441176],0.11722
5798,obs,,P.49,,[1441177 1441178 1441179 1441180],0.46918
5799,obs,,P.49,,[1440229 1440230 1440231 1440232 1440233],0.58641
5800,obs,,P.49,,[1439271 1439272 1439273 1439274 1439275],0.58708
5801,obs,,P.49,,[1438304 1438305 1438306 1438307 1438308],0.58728
5802,obs,,P.49,,[1437342 1437343 1437344 1437345 1437346],0.58594
5803,obs,,P.49,,[1436387 1436388 1436389 1436390 1436391],0.58741
5804,obs,,,,,
5805,obs,,P.49,,[1435426 1435427 1435428 1435429 1435430],0.58658
5806,obs,,P.49,,[1434462 1434463 1434464 1434465 1434466],0.58602
5807,obs,,P.49,,[1433500 1433501 1433502 1433503 1433504],0.58698
5808,obs,,P.49,,[1432541 1432542 1432543 1432544 1432545],0.58814
5809,obs,,P.49,,[1431588 1431589 1431590 1431591 1431592],0.5876
5810,obs,,P.49,,[1430636 1430637 1430638 1430639 1430640],0.58851
5811,obs,,,,,
5812,obs,,P.49,,[1429702 1429703 1429704 1429705 1429706],0.58713
5813,obs,,P.49,,[1428767 1428768 1428769 1428770 1428771],0.58856
5814,obs,,P.49,,[1427836 1427837 1427838 1427839 1427840],0.58718
5815,obs,,P.49,,[1426905 1426906 1426907 1426908 1426909],0.58641
5816,obs,,P.49,,[1425985 1425986 1425987 1425988 1425989],0.58677
5817,obs,,P.49,,[1425060 1425061 1425062 1425063 1425064],0.58803
5818,obs,,,,,
5819,obs,,P.49,,[1424137 1424138 1424139 1424140 1424141],0.58719
5820,obs,,P.49,,[1423217 1423218 1423219 1423220 1423221],0.5861
5821,obs,,P.49,,[1422300 1422301 1422302 1422303 1422304],0.58698
5822,obs,,P.49,,[1421384 1421385 1421386 1421387 1421388],0.58699
5823,obs,,P.49,,[1420465 1420466 1420467 1420468 1420469],0.58642
5824,obs,,P.49,,[1419546 1419547 1419548 1419549 1419550],0.58814
5825,obs,,,,,
5826,obs,,P.49,,[1418623 1418624 1418625 1418626 1418627],0.58915
5827,obs,,P.49,,[1417707 1417708 1417709 1417710 1417711],0.58641
5828,obs,,P.49,,[1416804 1416805 1416806 1416807 1416808],0.58613
5829,obs,,P.49,,[1415901 1415902 1415903 1415904 1415905],0.5861
5830,obs,,P.49,,[1414999 1415000 1415001 1415002 1415003],0.58674
5831,obs,,P.49,,[1414096 1414097 1414098 1414099 1414100],0.58851
5832,obs,,,,,
5833,obs,,P.49,,[1413207 1413208 1413209 1413210 1413211],0.58666
5834,obs,,P.49,,[1412327 1412328 1412329 1412330 1412331],0.58803
5835,obs,,P.49,,[1411454 1411455 1411456 1411457 1411458],0.58638
5836,obs,,P.49,,[1410589 1410590 1410591 1410592 1410593],0.58721
5837,obs,,P.49,,[1409718 1409719 1409720 1409721 1409722],0.48927
5838,obs,,P.49,,[1408846 1408847 1408848 1408849 1408850],0.58762
5839,obs,,P.49,,[1407975],0.11718
5840,obs,,P.49,,[1407976 1407977 1407978 1407979],0.46938
5841,obs,,P.49,,[1407106 1407107 1407108 1407109 1407110],0.58715
5842,obs,,P.49,,[1406234 1406235 1406236 1406237 1406238],0.58625
5843,obs,,P.49,,[1405372 1405373 1405374 1405375 1405376],0.58698
5844,obs,,P.49,,[1404519 1404520 1404521 1404522 1404523],0.58768
5845,obs,,P.49,,[1403680 1403681 1403682 1403683 1403684],0.58831
5846,obs,,P.49,,[1402837 1402838 1402839 1402840 1402841],0.58919
5847,obs,,,,,
5848,obs,,P.49,,[1401984 1401985 1401986 1401987 1401988],0.58761
5849,obs,,P.49,,[1401140 1401141 1401142 1401143 1401144],0.58659
5850,obs,,P.49,,[1400296 1400297 1400298 1400299 1400300],0.58726
5851,obs,,P.49,,[1399465 1399466 1399467 1399468 1399469],0.58835
5852,obs,,P.49,,[1398641 1398642 1398643 1398644 1398645],0.58845
5853,obs,,P.49,,[1397822 1397823 1397824 1397825 1397826],0.58716
5854,obs,,,,,
5855,obs,,P.49,,[1397005 1397006 1397007 1397008 1397009],0.58668
5856,obs,,P.49,,[1396199 1396200 1396201 1396202 1396203],0.58709
5857,obs,,P.49,,[1395393 1395394 1395395 1395396 1395397],0.58645
5858,obs,,P.49,,[1394587 1394588 1394589 1394590 1394591],0.58689
5859,obs,,P.49,,[1393780 1393781 1393782 1393783 1393784],0.58708
5860,obs,,P.49,,[1392976 1392977 1392978 1392979 1392980],0.58599
5861,obs,,P.49,,[1392169 1392170 1392171 1392172 1392173],0.58676
5862,obs,,,,,
5863,obs,,P.49,,[1391362 1391363 1391364 1391365 1391366],0.58656
5864,obs,,P.49,,[1390557 1390558 1390559 1390560 1390561],0.48077
5865,obs,,P.49,,[1389753 1389754 1389755 1389756 1389757],0.37514
5866,obs,,P.49,,[1388949 1388950 1388951 1388952 1388953],0.48099
5867,obs,,P.49,,[1388146 1388147 1388148 1388149 1388150],0.37565
5868,obs,,P.49,,[1387342 1387343 1387344 1387345 1387346],0.48149
5869,obs,,,,,
5870,obs,,P.49,,[1386533 1386534 1386535 1386536 1386537],0.5865
5871,obs,,P.49,,[1385729 1385730 1385731 1385732 1385733],0.58716
5872,obs,,P.49,,[1384929 1384930 1384931 1384932 1384933],0.58636
5873,obs,,P.49,,[1384133 1384134 1384135 1384136],0.47006
5874,obs,,P.49,,[1383345 1383346 1383347 1383348],0.4696
5875,obs,,P.49,,[1382570 1382571 1382572 1382573],0.46979
5876,obs,,P.49,,[1381795 1381796 1381797 1381798],0.46877
5877,obs,,,,,
5878,obs,,P.49,,[1381041 1381042 1381043 1381044 1381045],0.58893
5879,obs,,P.49,,[1380294 1380295 1380296 1380297 1380298],0.58786
5880,obs,,P.49,,[1379542 1379543 1379544 1379545 1379546],0.58754
5881,obs,,P.49,,[1378784 1378785 1378786 1378787 1378788],0.58639
5882,obs,,P.49,,[1378027 1378028 1378029 1378030 1378031],0.58645
5883,obs,,P.49,,[1377264 1377265 1377266 1377267 1377268],0.58824
5884,obs,,P.49,,[1376502 1376503 1376504 1376505 1376506],0.58959
5885,obs,,,,,
5886,obs,,P.49,,[1375738 1375739 1375740 1375741 1375742],0.58897
5887,obs,,P.49,,[1374977 1374978 1374979 1374980 1374981],0.58844
5888,obs,,P.49,,[1374218 1374219 1374220 1374221 1374222],0.58886
5889,obs,,P.49,,[1373468 1373469 1373470 1373471 1373472],0.58812
5890,obs,,P.49,,[1372718 1372719 1372720 1372721 1372722],0.58831
5891,obs,,P.49,,[1371971 1371972 1371973 1371974 1371975],0.58791
5892,obs,,P.49,,[1371235 1371236 1371237 1371238 1371239],0.58727
5893,obs,,,,,
5894,obs,,P.49,,[1370502 1370503 1370504 1370505 1370506],0.58633
5895,obs,,P.49,,[1369766 1369767 1369768 1369769 1369770],0.58661
5896,obs,,P.49,,[1369021 1369022 1369023 1369024 1369025],0.58869
5897,obs,,P.49,,[1368268 1368269 1368270 1368271 1368272],0.59128
5898,obs,,P.49,,[1367499 1367500 1367501 1367502 1367503],0.59329
5899,obs,,P.49,,[1366728 1366729 1366730 1366731 1366732],0.59039
5900,obs,,P.49,,[1365962 1365963 1365964 1365965 1365966],0.58868
5901,obs,,,,,
